label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,65536,false
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,1.0977885243,1.1467912342,1.7883878200,60,61,21,49,21,49,0.9998935442,-1.368e-07,0.2933207616,0.5845073735,65536,false
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,2.2886847730,2.3049816950,3.2534467229,250,256,81,209,81,210,0.9999184159,-3.924e-07,0.0925335289,0.3353373490,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.3496045730,3.4073503421,4.5841624226,256,256,227,256,228,256,0.9996534266,1.481e-06,0.0301365383,0.3250745771,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.200000,4.2503601799,4.3185378700,5.6722984365,256,256,255,256,255,256,0.9945821372,-1.329e-04,0.0105445601,0.3043076270,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.000000,4.8262867098,4.8857211521,6.3233631021,256,256,256,256,256,256,0.9952468924,-1.936e-04,0.0040262637,0.3295747464,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,4.7943958739,4.8927812228,6.5103064369,256,256,256,256,256,256,0.9960362684,1.978e-04,0.0017915310,0.3787169159,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.600000,3.9442871673,4.0154371310,6.2342144749,256,256,256,256,256,256,0.9947982622,6.771e-05,0.0010299420,0.4374528984,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.400000,2.6510960623,2.6610511305,5.5931589577,256,256,256,256,256,256,1.0000211055,4.461e-05,0.0008160700,0.4754849935,65536,true
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,7.200000,1.5494976446,1.5589379862,4.7254587437,256,256,256,256,256,256,0.9995677059,1.958e-06,0.0008686321,0.5078539079,65536,true
