label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,4096,false
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,0.7806106894,0.8198119334,1.3953540298,40,43,15,34,15,34,0.9999422334,-3.268e-07,0.7016003734,0.7153478762,4096,false
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,1.7204016732,1.7336737358,2.5494240948,126,131,43,107,43,108,0.9999408326,4.696e-08,0.4967234189,0.3644706570,4096,false
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,2.5845694061,2.6212380050,3.6202301322,256,256,113,254,114,254,0.9999510061,-5.109e-07,0.3525665816,0.2964821153,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.4007050498,3.4334269120,4.6276290036,256,256,229,256,229,256,0.9996006819,-8.211e-07,0.2508760092,0.2654099943,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,4.1739091913,4.2148103919,5.5194570479,256,256,253,256,254,256,0.9928606887,-5.212e-05,0.1815603146,0.2112514815,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,4.8446954083,4.9092618287,6.1786177967,256,256,256,256,256,256,0.9813565593,-1.733e-04,0.1348482244,0.1940341035,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,5.2309787929,5.2819158308,6.5159463398,256,256,256,256,256,256,0.9852338824,-2.002e-04,0.0996531728,0.2108348872,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,5.3326128345,5.3326128345,6.5794141676,256,256,256,256,256,256,0.9903978176,1.916e-04,0.0731440692,0.2440488165,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,5.4626585700,5.4626585700,6.6627403272,256,256,256,256,256,256,0.9948906523,-2.814e-04,0.0534368038,0.2534714624,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,5.5106312327,5.5106312327,6.7086475634,256,256,256,256,256,256,0.9981149418,1.441e-04,0.0390292704,0.2526488446,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,6.600000,5.4003093026,5.4003093026,6.6703371329,256,256,256,256,256,256,0.9985799904,-7.389e-05,0.0287107283,0.2708039984,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,7.200000,5.2429739137,5.2429739137,6.5951741778,256,256,256,256,256,256,0.9995536178,-3.803e-05,0.0213214011,0.2883627699,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,7.800000,5.0814027193,5.0814027193,6.5400699859,256,256,256,256,256,256,0.9997008824,1.316e-04,0.0160772380,0.3034299962,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,8.400000,4.8835503329,4.8835503329,6.4846701712,256,256,256,256,256,256,1.0001283732,-8.918e-05,0.0123350321,0.3281254396,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,9.000000,4.7842801940,4.7842801940,6.4939636300,256,256,256,256,256,256,1.0002626103,-2.754e-04,0.0096693256,0.3490800921,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,9.600000,4.5591749369,4.5591749369,6.4323578774,256,256,256,256,256,256,1.0003236008,-1.507e-05,0.0077884410,0.3613252474,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,10.200000,4.0905721875,4.1428960519,6.2427921032,256,256,256,256,256,256,1.0003095147,1.241e-05,0.0064845418,0.3746240428,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,10.800000,3.6652491655,3.7713983910,6.0868653040,256,256,256,256,256,256,1.0002979586,2.887e-06,0.0055984701,0.3905633819,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,11.400000,3.2766549818,3.3107501067,5.9314924563,256,256,256,256,256,256,1.0003111036,-8.908e-05,0.0050185981,0.4066917152,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,12.000000,2.8160863406,2.8471749560,5.6910808460,256,256,256,256,256,256,1.0000043043,-1.789e-04,0.0046762120,0.4246324034,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,12.600000,2.3652985102,2.3659079150,5.4242561505,256,256,256,256,256,256,0.9999140638,-1.201e-04,0.0045182847,0.4445892456,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,13.200000,1.9614855776,1.9614855776,5.1717271461,256,256,256,256,256,256,1.0000097316,4.212e-05,0.0045072370,0.4621233297,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,13.800000,1.5909472119,1.5909472119,4.8749094266,256,256,256,256,256,256,1.0000693977,7.227e-05,0.0046210790,0.4783734377,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,14.400000,1.2749589209,1.2749589209,4.5433989897,256,256,256,256,256,256,1.0000288857,8.975e-06,0.0048458337,0.4961018055,4096,true
open_n12_g0p050_g0p05,12,0.050000,0.500000,true,2,256,1.000e-12,0.05000,15.000000,1.0203321269,1.0203321269,4.2058718040,256,256,256,256,256,256,1.0000121003,-1.976e-05,0.0051728428,0.5117151092,4096,true
