label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,65536,false
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,1.1014777141,1.1502912312,1.7919114125,60,61,21,49,21,49,0.9998740129,-1.397e-07,0.7758903697,0.5607427794,65536,false
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,2.3092191793,2.3252770002,3.2738120246,252,256,81,211,82,212,0.9998552508,-4.729e-07,0.6034005587,0.2809358465,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.4101414396,3.4348364736,4.6340507454,256,256,228,256,228,256,0.9984568368,1.705e-06,0.4706587225,0.2356354946,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,3.200000,4.4274158946,4.4728271415,5.7786028742,256,256,255,256,255,256,0.9479959516,-2.681e-04,0.4074309620,0.1777259608,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,4.000000,5.3029060914,5.3631115436,6.5283249386,256,256,256,256,256,256,0.8705721264,-6.266e-04,0.4176160207,0.1410423650,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,5.9098602271,5.9706510469,6.9322509918,256,256,256,256,256,256,0.8849134310,5.406e-04,0.4131005269,0.0917805247,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,5.600000,6.1359169329,6.1910709199,7.0740559560,256,256,256,256,256,256,0.8708392703,3.208e-04,0.4216886225,0.1319578859,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,6.400000,6.2832550067,6.3091916625,7.1645789756,256,256,256,256,256,256,0.9145496980,2.325e-03,0.3902426065,0.1702460928,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,7.200000,6.3591148215,6.3591148215,7.2166210631,256,256,256,256,256,256,0.9311184359,2.323e-03,0.3482883382,0.1338742713,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,8.000000,6.1677493121,6.1677493121,7.1477697293,256,256,256,256,256,256,0.9700218298,-6.379e-05,0.2864860298,0.1724863275,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,8.800000,6.0886029436,6.0886029436,7.1124346575,256,256,256,256,256,256,0.9756730265,1.994e-03,0.2329973333,0.1851269076,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,9.600000,6.0267283097,6.0267283097,7.0941705326,256,256,256,256,256,256,0.9758598417,2.121e-05,0.1895728496,0.1648424156,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,10.400000,5.8004672298,5.8004672298,7.0219148478,256,256,256,256,256,256,0.9786328695,-3.355e-03,0.1534556153,0.2270086568,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,11.200000,5.7905780398,5.7905780398,7.0337607721,256,256,256,256,256,256,0.9811895728,2.121e-04,0.1235851054,0.2431184893,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,12.000000,5.9017260753,5.9017260753,7.0599694297,256,256,256,256,256,256,0.9824706543,6.067e-03,0.0993297100,0.1975087042,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,12.800000,5.9753053255,5.9994724694,7.0931359669,256,256,256,256,256,256,0.9801681960,3.217e-03,0.0802725925,0.1906047489,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,13.600000,6.0226298566,6.0226298566,7.1340459789,256,256,256,256,256,256,0.9815931989,4.386e-03,0.0646991052,0.1830719538,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,14.400000,5.8965155049,6.2158496727,7.0985667658,256,256,256,256,256,256,0.9812069992,1.287e-03,0.0522135210,0.1599612922,65536,true
open_n16_g0p020_g0p02,16,0.020000,0.500000,true,2,256,1.000e-12,0.05000,15.200000,6.1142272784,6.3044219805,7.1809918744,256,256,256,256,256,256,0.9807647991,-2.257e-03,0.0421841256,0.1791914160,65536,true
