n,k,theta,p,dt,t,gamma_over_J,S_op,chi_mpdo,linkdim,trace,sat_mpdo,S_traj_mean,S_traj_p95,chi_traj_mean,chi_traj_sem,chi_traj_max,sat_traj,wall_s
24,10,0.950000,0.050000,1.900000,19.000000,0.107986,6.78415934,1024,1024,0.36522819,true,7.00574014,7.73603085,1009.1250,10.8570,1024,true,5970.57
