n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,4-8-16,3,32,no,1.398122e-03,Z6,0.2938451310,2.85225987e-02,3.29196415e-03,8.664310,9.27616347e-05,4.36406655e-03,7.275501e+01,false,1.517589e+00,2.696647e-01,3.691676e-05,0.772063,0.631635,2170.6
10,4-8-16,3,32,no,1.398122e-03,Z7,-0.1656735797,1.42058565e-01,2.61751905e-03,54.272218,9.80792342e-05,3.66253090e-03,7.275501e+01,false,1.517589e+00,2.696647e-01,3.691676e-05,0.772063,0.631635,2170.6
10,4-8-16,3,32,no,1.398122e-03,Z8,0.3774946096,1.10219028e-01,3.86312609e-04,285.310459,2.97463533e-05,4.75730763e-04,7.275501e+01,false,1.517589e+00,2.696647e-01,3.691676e-05,0.772063,0.631635,2170.6
10,4-8-16,3,32,no,1.398122e-03,Z9,-0.2147906720,1.43211048e-01,8.82350978e-04,162.306216,1.34615998e-05,8.48807614e-06,7.275501e+01,false,1.517589e+00,2.696647e-01,3.691676e-05,0.772063,0.631635,2170.6
10,4-8-16,3,32,no,1.398122e-03,Z10,0.7523188220,1.41887786e-01,1.05261295e-03,134.795782,7.33294562e-05,3.06025662e-03,7.275501e+01,false,1.517589e+00,2.696647e-01,3.691676e-05,0.772063,0.631635,2170.6
10,3-8,2,32,no,1.398122e-03,Z_mid,-0.1382385710,1.49432156e-01,5.91749016e-04,252.526244,8.87655895e-04,3.81665903e-03,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,ZZ_mid,-0.6041188142,1.20774275e-01,1.97968450e-02,6.100683,6.84229429e-03,1.88058021e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z_mean,0.1392920236,1.32895485e-02,4.89025487e-13,27175574469.398945,4.89053242e-13,4.89192020e-13,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z1,0.4874821653,5.20691589e-02,3.17508354e-03,16.399304,2.25702796e-03,4.39413553e-04,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z2,-0.3236673269,4.74824715e-02,1.55355264e-03,30.563800,3.77036242e-03,8.15931825e-03,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z3,0.2835709018,2.52686380e-02,1.36401351e-03,18.525211,5.53829456e-03,1.38027543e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z4,0.0405787558,8.67845338e-03,1.47093847e-03,5.899943,4.34581158e-03,1.00376356e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z5,-0.1382385710,1.49432156e-01,5.91749016e-04,252.526244,8.87655895e-04,3.81665903e-03,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z6,0.2938451310,2.85225987e-02,1.42046238e-02,2.007980,3.13192958e-03,1.87903689e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z7,-0.1656735797,1.42058565e-01,1.12653888e-02,12.610179,2.24101070e-03,1.56259245e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z8,0.3774946096,1.10219028e-01,2.09560331e-03,52.595368,7.12632710e-04,2.02544474e-03,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z9,-0.2147906720,1.43211048e-01,6.54352894e-03,21.885904,4.12189271e-03,6.72589228e-04,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,3-8,2,32,no,1.398122e-03,Z10,0.7523188220,1.41887786e-01,5.97664346e-04,237.403798,3.72684850e-03,1.22887450e-02,2.100469e+01,false,7.192233e-01,5.680052e-02,3.314204e-04,0.778999,0.437692,2170.6
10,4-8-16,3,48,no,3.979204e-04,Z_mid,-0.1382385710,4.57023328e-02,2.24239012e-04,203.810802,1.24048634e-05,9.33331009e-04,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,ZZ_mid,-0.6041188142,3.31854918e-02,3.87746975e-03,8.558543,1.08338202e-04,4.26263510e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z_mean,0.1392920236,6.54449020e-03,4.79533080e-13,13647630320.215315,4.76091389e-13,4.79838391e-13,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z1,0.4874821653,2.71303280e-02,3.98960010e-04,68.002625,4.77755817e-06,1.59592148e-04,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z2,-0.3236673269,2.61427225e-02,8.75945354e-05,298.451522,3.81874725e-05,2.05412651e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z3,0.2835709018,5.46082878e-03,3.27835491e-04,16.657223,6.02426620e-05,3.44850842e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z4,0.0405787558,1.30341024e-02,1.89387925e-04,68.822246,4.03118657e-05,2.51212133e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z5,-0.1382385710,4.57023328e-02,2.24239012e-04,203.810802,1.24048634e-05,9.33331009e-04,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z6,0.2938451310,1.10025708e-02,3.00533766e-03,3.661010,9.27616347e-05,4.36406655e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z7,-0.1656735797,3.58913983e-02,2.34388625e-03,15.312773,9.80792342e-05,3.66253090e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z8,0.3774946096,1.69787616e-02,3.76179690e-04,45.134711,2.97463533e-05,4.75730763e-04,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z9,-0.2147906720,2.62882600e-02,1.14993464e-03,22.860656,1.34615998e-05,8.48807614e-06,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,4-8-16,3,48,no,3.979204e-04,Z10,0.7523188220,2.10414248e-02,4.60042444e-04,45.738007,7.33294562e-05,3.06025662e-03,1.445140e+02,false,4.268788e-01,4.880988e-01,3.914494e-05,0.805247,0.492764,2205.6
10,3-8,2,48,no,3.979204e-04,Z_mid,-0.1382385710,4.57023328e-02,1.30176401e-04,351.080016,8.87655895e-04,3.81665903e-03,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,ZZ_mid,-0.6041188142,3.31854918e-02,1.34752360e-02,2.462702,6.84229429e-03,1.88058021e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z_mean,0.1392920236,6.54449020e-03,4.89080998e-13,13381199083.046366,4.89053242e-13,4.89192020e-13,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z1,0.4874821653,2.71303280e-02,2.72708743e-03,9.948463,2.25702796e-03,4.39413553e-04,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z2,-0.3236673269,2.61427225e-02,2.63531958e-03,9.920134,3.77036242e-03,8.15931825e-03,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z3,0.2835709018,5.46082878e-03,3.40099443e-03,1.605656,5.53829456e-03,1.38027543e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z4,0.0405787558,1.30341024e-02,2.87382956e-03,4.535447,4.34581158e-03,1.00376356e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z5,-0.1382385710,4.57023328e-02,1.30176401e-04,351.080016,8.87655895e-04,3.81665903e-03,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z6,0.2938451310,1.10025708e-02,8.80132998e-03,1.250103,3.13192958e-03,1.87903689e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z7,-0.1656735797,3.58913983e-02,6.86163976e-03,5.230732,2.24101070e-03,1.56259245e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z8,0.3774946096,1.69787616e-02,1.42073626e-03,11.950678,7.12632710e-04,2.02544474e-03,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z9,-0.2147906720,2.62882600e-02,5.36181004e-03,4.902870,4.12189271e-03,6.72589228e-04,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,3-8,2,48,no,3.979204e-04,Z10,0.7523188220,2.10414248e-02,1.51262724e-03,13.910516,3.72684850e-03,1.22887450e-02,3.907320e+01,false,1.852635e-01,2.908279e-02,8.688543e-05,0.778999,0.327484,2205.6
10,4-8-16,3,64,no,1.310653e-04,Z_mid,-0.1382385710,1.04175562e-03,6.50710831e-05,16.009502,1.24048634e-05,9.33331009e-04,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,ZZ_mid,-0.6041188142,4.17120580e-03,7.32839807e-04,5.691838,1.08338202e-04,4.26263510e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z_mean,0.1392920236,2.21141347e-03,4.77951012e-13,4626862204.168641,4.76091389e-13,4.79838391e-13,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z1,0.4874821653,3.66386883e-03,1.69477373e-04,21.618631,4.77755817e-06,1.59592148e-04,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z2,-0.3236673269,6.06220775e-03,2.98467383e-04,20.311123,3.81874725e-05,2.05412651e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z3,0.2835709018,3.61803863e-03,4.32398251e-04,8.367376,6.02426620e-05,3.44850842e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z4,0.0405787558,4.32103502e-03,3.31550510e-04,13.032811,4.03118657e-05,2.51212133e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z5,-0.1382385710,1.04175562e-03,6.50710831e-05,16.009502,1.24048634e-05,9.33331009e-04,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z6,0.2938451310,3.84488981e-03,4.02468320e-04,9.553273,9.27616347e-05,4.36406655e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z7,-0.1656735797,5.45986003e-03,2.62175554e-04,20.825206,9.80792342e-05,3.66253090e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z8,0.3774946096,4.21549802e-03,5.24369640e-05,80.391726,2.97463533e-05,4.75730763e-04,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z9,-0.2147906720,7.43520997e-03,4.30219775e-04,17.282353,1.34615998e-05,8.48807614e-06,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,4-8-16,3,64,no,1.310653e-04,Z10,0.7523188220,5.44658201e-03,3.30703403e-04,16.469688,7.33294562e-05,3.06025662e-03,3.601978e+02,false,7.490576e-02,2.442800e-01,6.411334e-06,0.825278,0.589859,2262.4
10,3-8,2,64,no,1.310653e-04,Z_mid,-0.1382385710,1.04175562e-03,8.52462326e-04,1.222055,8.87655895e-04,3.81665903e-03,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,ZZ_mid,-0.6041188142,4.17120580e-03,7.15047014e-03,0.583347,6.84229429e-03,1.88058021e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z_mean,0.1392920236,2.21141347e-03,4.89080998e-13,4521568989.034902,4.89053242e-13,4.89192020e-13,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z1,0.4874821653,3.66386883e-03,2.27886759e-03,1.607759,2.25702796e-03,4.39413553e-04,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z2,-0.3236673269,6.06220775e-03,3.71762672e-03,1.630666,3.77036242e-03,8.15931825e-03,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z3,0.2835709018,3.61803863e-03,5.43899257e-03,0.665204,5.53829456e-03,1.38027543e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z4,0.0405787558,4.32103502e-03,4.27742121e-03,1.010196,4.34581158e-03,1.00376356e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z5,-0.1382385710,1.04175562e-03,8.52462326e-04,1.222055,8.87655895e-04,3.81665903e-03,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z6,0.2938451310,3.84488981e-03,3.39533794e-03,1.132403,3.13192958e-03,1.87903689e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z7,-0.1656735797,5.45986003e-03,2.45569166e-03,2.223349,2.24101070e-03,1.56259245e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z8,0.3774946096,4.21549802e-03,7.45532202e-04,5.654347,7.12632710e-04,2.02544474e-03,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z9,-0.2147906720,7.43520997e-03,4.17950102e-03,1.778971,4.12189271e-03,6.72589228e-04,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,3-8,2,64,no,1.310653e-04,Z10,0.7523188220,5.44658201e-03,3.62397265e-03,1.502931,3.72684850e-03,1.22887450e-02,1.053194e+02,false,4.505848e-02,1.351228e-03,1.875564e-07,0.778999,0.359190,2262.4
10,4-8-16,3,96,no,3.272509e-05,Z_mid,-0.1382385710,6.07817423e-03,2.11266211e-05,287.702146,1.24048634e-05,9.33331009e-04,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,ZZ_mid,-0.6041188142,6.01177567e-03,1.35962734e-03,4.421635,1.08338202e-04,4.26263510e-03,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,Z_mean,0.1392920236,1.07062259e-03,4.78395101e-13,2237946384.564226,4.76091389e-13,4.79838391e-13,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,Z1,0.4874821653,5.83706768e-03,2.27125481e-04,25.699748,4.77755817e-06,1.59592148e-04,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,Z2,-0.3236673269,9.77479738e-03,2.59871909e-04,37.613905,3.81874725e-05,2.05412651e-03,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,Z3,0.2835709018,4.15963088e-03,3.41585112e-04,12.177436,6.02426620e-05,3.44850842e-03,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
10,4-8-16,3,96,no,3.272509e-05,Z4,0.0405787558,1.60551339e-03,2.73143906e-04,5.877903,4.03118657e-05,2.51212133e-03,6.965547e+02,false,4.187627e-02,3.117686e-01,1.049824e-05,0.820156,0.580246,2401.9
