n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,err_dmpf_cl,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,3-8,2,16,no,NaN,Z_mid,-0.2626139139,2.12433817e-01,3.90667861e-03,1.99266991e-01,54.377091,1.58210979e-03,6.01749912e-03,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,ZZ_mid,-0.7012554985,9.93652616e-02,8.79957607e-03,8.03716594e-02,11.292051,7.86132452e-03,2.39284766e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z_mean,0.0582354664,1.19400170e-02,6.80039358e-13,6.33451326e-03,17557832245.164249,6.79629963e-13,6.80407120e-13,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z1,0.4433110422,1.59654064e-01,1.02258563e-03,1.35861799e-01,156.127819,2.32188178e-03,1.57237880e-04,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z2,-0.4682203715,1.20779421e-01,6.32299692e-03,1.01096961e-01,19.101610,4.05548901e-03,8.38200337e-03,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z3,0.2654622635,1.50297038e-01,1.05246385e-02,7.22671137e-02,14.280494,6.16577297e-03,1.44826984e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z4,-0.0795587099,1.54945583e-01,8.09486236e-03,5.71891489e-02,19.141225,5.06132907e-03,1.08494568e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z5,-0.2626139139,2.12433817e-01,3.90667861e-03,1.99266991e-01,54.377091,1.58210979e-03,6.01749912e-03,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z6,0.2802439202,1.10781785e-01,8.16694587e-03,1.15648682e-01,13.564653,5.69919585e-03,2.07580707e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z7,-0.3297017218,2.61973888e-01,7.37746052e-03,2.08872879e-01,35.510036,4.76319357e-03,1.84017594e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z8,0.3933754248,2.55924464e-01,1.25783544e-03,2.17628514e-01,203.464186,1.68194681e-03,3.92729937e-03,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z9,-0.3871045465,1.63503487e-01,5.75324178e-04,1.43912521e-01,284.193665,4.75620484e-03,3.22111692e-03,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,3-8,2,16,no,NaN,Z10,0.7271612771,1.17578676e-01,9.39995874e-03,1.05587260e-01,12.508425,4.34952888e-03,1.39859924e-02,7.160971e+00,false,2.068482e+00,5.888897e-02,8.392606e-04,0.778977,0.448832,22.5
10,4-8-16,3,32,no,NaN,Z_mid,-0.2626139139,1.83694315e-01,1.62827338e-03,1.50196821e-01,112.815401,1.84876678e-05,1.47367522e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,ZZ_mid,-0.7012554985,1.27691714e-01,1.49942888e-02,1.22047917e-01,8.516023,1.37981862e-04,5.45263530e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z_mean,0.0582354664,7.61784484e-03,6.69624078e-13,8.70944431e-03,11376300657.340891,6.58376131e-13,6.64635014e-13,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z1,0.4433110422,9.20477284e-02,1.20183274e-03,9.69846380e-02,76.589466,9.63593892e-06,1.66679291e-05,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z2,-0.4682203715,7.49051583e-02,1.30490149e-03,7.45248814e-02,57.402922,3.78558590e-05,2.11217542e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z3,0.2654622635,1.03653886e-02,2.63894778e-03,2.33500784e-02,3.927849,6.43612248e-05,3.62837970e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z4,-0.0795587099,9.97081293e-03,1.77776142e-03,8.61567760e-03,5.608634,4.48565923e-05,2.72638307e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z5,-0.2626139139,1.83694315e-01,1.62827338e-03,1.50196821e-01,112.815401,1.84876678e-05,1.47367522e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z6,0.2802439202,8.54858371e-02,1.24318691e-02,6.50572444e-02,6.876346,1.12008362e-04,4.75542004e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z7,-0.3297017218,2.13953165e-01,1.06169098e-02,1.69573607e-01,20.152113,1.26981319e-04,4.25613420e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z8,0.3933754248,1.97308309e-01,2.54218677e-03,1.52541383e-01,77.613616,4.68365491e-05,9.07301220e-04,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z9,-0.3871045465,2.29626691e-01,4.48295600e-03,1.75226048e-01,51.222160,7.52273016e-06,5.85281756e-04,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,4-8-16,3,32,no,NaN,Z10,0.7271612771,2.30822805e-01,3.14801138e-03,1.53109248e-01,73.323371,8.58611616e-05,3.48849139e-03,4.113310e+01,false,1.722284e+00,1.030094e+00,8.006467e-04,0.787261,0.718938,58.3
10,3-8,2,32,no,NaN,Z_mid,-0.2626139139,1.83694315e-01,3.98021168e-04,1.35047592e-01,461.518958,1.58210979e-03,6.01749912e-03,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,ZZ_mid,-0.7012554985,1.27691714e-01,2.20535329e-02,1.36207011e-01,5.790080,7.86132452e-03,2.39284766e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z_mean,0.0582354664,7.61784484e-03,6.79296897e-13,9.51327065e-03,11214308327.480597,6.79629963e-13,6.80407120e-13,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z1,0.4433110422,9.20477284e-02,3.42865758e-03,8.04404228e-02,26.846580,2.32188178e-03,1.57237880e-04,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z2,-0.4682203715,7.49051583e-02,2.12396408e-03,6.94039703e-02,35.266678,4.05548901e-03,8.38200337e-03,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z3,0.2654622635,1.03653886e-02,2.45277275e-03,3.05182167e-02,4.225988,6.16577297e-03,1.44826984e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z4,-0.0795587099,9.97081293e-03,2.47728290e-03,1.00009898e-02,4.024899,5.06132907e-03,1.08494568e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z5,-0.2626139139,1.83694315e-01,3.98021168e-04,1.35047592e-01,461.518958,1.58210979e-03,6.01749912e-03,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z6,0.2802439202,8.54858371e-02,1.75107526e-02,8.19262586e-02,4.881905,5.69919585e-03,2.07580707e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z7,-0.3297017218,2.13953165e-01,1.51049330e-02,1.83759084e-01,14.164456,4.76319357e-03,1.84017594e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z8,0.3933754248,1.97308309e-01,4.18613329e-03,1.42711035e-01,47.133786,1.68194681e-03,3.92729937e-03,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z9,-0.3871045465,2.29626691e-01,8.31759271e-03,2.08567277e-01,27.607350,4.75620484e-03,3.22111692e-03,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,3-8,2,32,no,NaN,Z10,0.7271612771,2.30822805e-01,4.74353341e-05,1.76050273e-01,4866.052061,4.34952888e-03,1.39859924e-02,2.767291e+01,false,9.136963e-01,5.016322e-02,6.089755e-04,0.778977,0.497226,58.3
10,4-8-16,3,48,no,NaN,Z_mid,-0.2626139139,1.03510049e-01,4.57447336e-04,4.39571075e-02,226.277520,1.84876678e-05,1.47367522e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,ZZ_mid,-0.7012554985,6.81873078e-02,6.59160293e-03,4.07178534e-02,10.344572,1.37981862e-04,5.45263530e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z_mean,0.0582354664,5.17296541e-03,6.66369737e-13,2.67750397e-03,7762905671.059354,6.58376131e-13,6.64635014e-13,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z1,0.4433110422,6.50533632e-02,6.61241037e-04,4.40573246e-02,98.380711,9.63593892e-06,1.66679291e-05,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z2,-0.4682203715,4.29802703e-02,9.06087331e-05,2.55091965e-02,474.350195,3.78558590e-05,2.11217542e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z3,0.2654622635,1.63109031e-02,3.73268850e-04,2.13719283e-02,43.697467,6.43612248e-05,3.62837970e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z4,-0.0795587099,9.99707953e-03,1.68729646e-04,1.31566239e-02,59.249099,4.48565923e-05,2.72638307e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z5,-0.2626139139,1.03510049e-01,4.57447336e-04,4.39571075e-02,226.277520,1.84876678e-05,1.47367522e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z6,0.2802439202,3.12966719e-02,5.39692269e-03,2.83099417e-02,5.798985,1.12008362e-04,4.75542004e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z7,-0.3297017218,7.63640174e-02,4.54698110e-03,5.89116924e-02,16.794444,1.26981319e-04,4.25613420e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z8,0.3933754248,6.52701806e-02,1.11882791e-03,2.58398257e-02,58.337998,4.68365491e-05,9.07301220e-04,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z9,-0.3871045465,7.65985133e-02,2.28412160e-03,4.37017073e-02,33.535217,7.52273016e-06,5.85281756e-04,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,4-8-16,3,48,no,NaN,Z10,0.7271612771,7.97891564e-02,6.89405789e-04,3.88822677e-02,115.736128,8.58611616e-05,3.48849139e-03,6.066001e+01,false,5.348275e-01,6.866231e-01,1.804454e-04,0.805705,0.598993,108.2
10,3-8,2,48,no,NaN,Z_mid,-0.2626139139,1.03510049e-01,3.29381938e-05,2.05162553e-02,3142.553885,1.58210979e-03,6.01749912e-03,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,ZZ_mid,-0.7012554985,6.81873078e-02,1.94368708e-02,2.76904058e-02,3.508142,7.86132452e-03,2.39284766e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z_mean,0.0582354664,5.17296541e-03,6.79373224e-13,2.20278473e-03,7614320415.231789,6.79629963e-13,6.80407120e-13,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z1,0.4433110422,6.50533632e-02,3.22459784e-03,2.66359336e-02,20.174101,2.32188178e-03,1.57237880e-04,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z2,-0.4682203715,4.29802703e-02,2.48008541e-03,2.30065006e-02,17.330157,4.05548901e-03,8.38200337e-03,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z3,0.2654622635,1.63109031e-02,3.13735028e-03,1.44793944e-02,5.198942,6.16577297e-03,1.44826984e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z4,-0.0795587099,9.99707953e-03,2.95371162e-03,9.53638262e-03,3.384582,5.06132907e-03,1.08494568e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z5,-0.2626139139,1.03510049e-01,3.29381938e-05,2.05162553e-02,3142.553885,1.58210979e-03,6.01749912e-03,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z6,0.2802439202,3.12966719e-02,1.53330187e-02,2.66112317e-02,2.041129,5.69919585e-03,2.07580707e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z7,-0.3297017218,7.63640174e-02,1.31981939e-02,4.01232681e-02,5.785944,4.76319357e-03,1.84017594e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z8,0.3933754248,6.52701806e-02,3.72442855e-03,1.57472987e-02,17.524885,1.68194681e-03,3.92729937e-03,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z9,-0.3871045465,7.65985133e-02,7.66096842e-03,1.74374139e-02,9.998542,4.75620484e-03,3.22111692e-03,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,3-8,2,48,no,NaN,Z10,0.7271612771,7.97891564e-02,8.40625855e-04,5.11811491e-03,94.916372,4.34952888e-03,1.39859924e-02,4.403843e+01,false,3.288009e-01,4.091447e-02,4.051192e-04,0.778977,0.463949,108.2
10,4-8-16,3,64,no,NaN,Z_mid,-0.2626139139,1.24752978e-02,2.34717216e-04,1.13879582e-02,53.150331,1.84876678e-05,1.47367522e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,ZZ_mid,-0.7012554985,4.88289663e-03,2.01410319e-03,6.03414564e-03,2.424353,1.37981862e-04,5.45263530e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z_mean,0.0582354664,1.54006743e-03,6.65224820e-13,1.37388266e-03,2315108196.173529,6.58376131e-13,6.64635014e-13,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z1,0.4433110422,1.96953353e-02,3.94742865e-04,2.07981377e-02,49.894088,9.63593892e-06,1.66679291e-05,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z2,-0.4682203715,1.80554954e-02,6.70220244e-04,1.77131414e-02,26.939645,3.78558590e-05,2.11217542e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z3,0.2654622635,1.31510002e-02,1.02302599e-03,1.28274462e-02,12.855001,6.43612248e-05,3.62837970e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z4,-0.0795587099,7.96015947e-03,8.34325066e-04,7.93980551e-03,9.540837,4.48565923e-05,2.72638307e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z5,-0.2626139139,1.24752978e-02,2.34717216e-04,1.13879582e-02,53.150331,1.84876678e-05,1.47367522e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z6,0.2802439202,4.12736406e-03,1.54978219e-03,5.50377302e-03,2.663190,1.12008362e-04,4.75542004e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z7,-0.3297017218,1.52952232e-02,1.21824205e-03,1.66369159e-02,12.555159,1.26981319e-04,4.25613420e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z8,0.3933754248,1.67480445e-02,3.46456388e-04,1.72621686e-02,48.340989,4.68365491e-05,9.07301220e-04,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z9,-0.3871045465,1.56580298e-02,1.14694255e-03,1.82968212e-02,13.651974,7.52273016e-06,5.85281756e-04,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,4-8-16,3,64,no,NaN,Z10,0.7271612771,3.21787304e-04,7.90439696e-04,1.84429006e-03,0.407099,8.58611616e-05,3.48849139e-03,2.352460e+02,false,1.003538e-01,5.479403e-01,7.676761e-05,0.825583,0.684192,167.4
10,3-8,2,64,no,NaN,Z_mid,-0.2626139139,1.24752978e-02,1.53898658e-03,8.47788397e-03,8.106177,1.58210979e-03,6.01749912e-03,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,ZZ_mid,-0.7012554985,4.88289663e-03,8.17040185e-03,9.20010922e-03,0.597632,7.86132452e-03,2.39284766e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z_mean,0.0582354664,1.54006743e-03,6.79623025e-13,1.05000142e-03,2266061296.852896,6.79629963e-13,6.80407120e-13,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z1,0.4433110422,1.96953353e-02,2.34598509e-03,1.89917657e-02,8.395337,2.32188178e-03,1.57237880e-04,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z2,-0.4682203715,1.80554954e-02,4.01342434e-03,1.89612316e-02,4.498776,4.05548901e-03,8.38200337e-03,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z3,0.2654622635,1.31510002e-02,6.08491141e-03,1.78597062e-02,2.161248,6.16577297e-03,1.44826984e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z4,-0.0795587099,7.96015947e-03,5.00505382e-03,1.17034245e-02,1.590424,5.06132907e-03,1.08494568e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z5,-0.2626139139,1.24752978e-02,1.53898658e-03,8.47788397e-03,8.106177,1.58210979e-03,6.01749912e-03,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z6,0.2802439202,4.12736406e-03,5.95642745e-03,6.00177922e-03,0.692926,5.69919585e-03,2.07580707e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z7,-0.3297017218,1.52952232e-02,4.98841555e-03,1.69295992e-02,3.066149,4.76319357e-03,1.84017594e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z8,0.3933754248,1.67480445e-02,1.73648288e-03,1.66144049e-02,9.644808,1.68194681e-03,3.92729937e-03,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z9,-0.3871045465,1.56580298e-02,4.83376459e-03,2.26664233e-02,3.239303,4.75620484e-03,3.22111692e-03,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,3-8,2,64,no,NaN,Z10,0.7271612771,3.21787304e-04,4.25583806e-03,8.77089227e-03,0.075611,4.34952888e-03,1.39859924e-02,1.189327e+02,false,8.156827e-02,1.092453e-03,2.888246e-07,0.778977,0.417826,167.4
10,4-8-16,3,96,no,NaN,Z_mid,-0.2626139139,1.16305743e-02,6.66278412e-05,1.21334189e-02,174.560276,1.84876678e-05,1.47367522e-03,7.636078e+02,false,5.634900e-02,3.136698e-01,2.496736e-05,0.821388,0.671596,267.0
10,4-8-16,3,96,no,NaN,ZZ_mid,-0.7012554985,8.10379059e-03,1.50240454e-03,7.96610592e-03,5.393881,1.37981862e-04,5.45263530e-03,7.636078e+02,false,5.634900e-02,3.136698e-01,2.496736e-05,0.821388,0.671596,267.0
10,4-8-16,3,96,no,NaN,Z_mean,0.0582354664,8.74033461e-04,6.62234156e-13,6.53032503e-04,1319825401.430426,6.58376131e-13,6.64635014e-13,7.636078e+02,false,5.634900e-02,3.136698e-01,2.496736e-05,0.821388,0.671596,267.0
10,4-8-16,3,96,no,NaN,Z1,0.4433110422,1.35441750e-02,2.38475924e-04,1.25862851e-02,56.794727,9.63593892e-06,1.66679291e-05,7.636078e+02,false,5.634900e-02,3.136698e-01,2.496736e-05,0.821388,0.671596,267.0
