n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,3-8,2,16,no,1.284319e-02,Z4,-0.0795587099,1.02352838e-01,4.45810728e-03,22.958810,5.06132907e-03,1.08494568e-02,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z5,-0.2626139139,2.08117782e-01,1.11986644e-03,185.841609,1.58210979e-03,6.01749912e-03,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z6,0.2802439202,1.25707373e-01,8.45649504e-03,14.865186,5.69919585e-03,2.07580707e-02,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z7,-0.3297017218,2.33235118e-01,7.17737744e-03,32.495869,4.76319357e-03,1.84017594e-02,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z8,0.3933754248,2.11211822e-01,2.26652609e-03,93.187466,1.68194681e-03,3.92729937e-03,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z9,-0.3871045465,1.16079141e-01,5.58757805e-03,20.774500,4.75620484e-03,3.22111692e-03,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,3-8,2,16,no,1.284319e-02,Z10,0.7271612771,9.28413650e-02,3.34524474e-03,27.753235,4.34952888e-03,1.39859924e-02,8.796926e+00,false,1.778782e+00,1.171014e-02,3.318588e-05,0.778977,0.386044,2720.1
10,4-8-16,3,32,no,2.793602e-03,Z_mid,-0.2626139139,1.69817308e-01,1.74641590e-03,97.237610,1.84876678e-05,1.47367522e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,ZZ_mid,-0.7012554985,1.26604268e-01,1.02573822e-02,12.342746,1.37981861e-04,5.45263530e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z_mean,0.0582354664,8.01661183e-03,6.88171742e-13,11649144161.297733,6.88324397e-13,6.91710578e-13,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z1,0.4433110422,9.12663769e-02,4.96119516e-04,183.960465,9.63593897e-06,1.66679291e-05,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z2,-0.4682203715,7.77159390e-02,2.04277835e-03,38.044235,3.78558590e-05,2.11217542e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z3,0.2654622635,1.33936772e-02,3.68214066e-03,3.637470,6.43612248e-05,3.62837970e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z4,-0.0795587099,6.49535219e-03,2.68243197e-03,2.421442,4.48565923e-05,2.72638307e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z5,-0.2626139139,1.69817308e-01,1.74641590e-03,97.237610,1.84876678e-05,1.47367522e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z6,0.2802439202,8.04820719e-02,8.67708772e-03,9.275240,1.12008362e-04,4.75542004e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z7,-0.3297017218,2.03967504e-01,7.51079897e-03,27.156565,1.26981319e-04,4.25613420e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z8,0.3933754248,1.85522262e-01,1.69644579e-03,109.359381,4.68365491e-05,9.07301220e-04,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z9,-0.3871045465,2.24931870e-01,2.37450494e-03,94.727902,7.52272998e-06,5.85281756e-04,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,4-8-16,3,32,no,2.793602e-03,Z10,0.7271612771,2.19106764e-01,3.77383468e-03,58.059449,8.58611616e-05,3.48849139e-03,9.343899e+01,false,2.221866e+00,1.429178e-01,4.828306e-04,0.455598,0.638756,2833.1
10,3-8,2,32,no,2.793602e-03,Z_mid,-0.2626139139,1.69817308e-01,2.23503664e-03,75.979653,1.58210979e-03,6.01749912e-03,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,ZZ_mid,-0.7012554985,1.26604268e-01,3.52199884e-02,3.594671,7.86132452e-03,2.39284766e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z_mean,0.0582354664,8.01661183e-03,6.98580083e-13,11475580290.643887,6.99419689e-13,7.00425828e-13,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z1,0.4433110422,9.12663769e-02,4.45544031e-03,20.484255,2.32188178e-03,1.57237880e-04,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z2,-0.4682203715,7.77159390e-02,3.32041609e-04,234.054820,4.05548901e-03,8.38200337e-03,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z3,0.2654622635,1.33936772e-02,9.91867534e-04,13.503494,6.16577297e-03,1.44826984e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z4,-0.0795587099,6.49535219e-03,8.00006486e-05,81.191244,5.06132907e-03,1.08494568e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z5,-0.2626139139,1.69817308e-01,2.23503664e-03,75.979653,1.58210979e-03,6.01749912e-03,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z6,0.2802439202,8.04820719e-02,2.84686199e-02,2.827045,5.69919585e-03,2.07580707e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z7,-0.3297017218,2.03967504e-01,2.46992152e-02,8.258056,4.76319357e-03,1.84017594e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z8,0.3933754248,1.85522262e-01,6.50932777e-03,28.500986,1.68194681e-03,3.92729937e-03,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z9,-0.3871045465,2.24931870e-01,1.16215785e-02,19.354675,4.75620484e-03,3.22111692e-03,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,3-8,2,32,no,2.793602e-03,Z10,0.7271612771,2.19106764e-01,3.94372110e-03,55.558382,4.34952888e-03,1.39859924e-02,1.911987e+01,false,9.746877e-01,9.670086e-02,2.263027e-03,0.778977,0.452207,2833.1
10,4-8-16,3,48,no,7.894267e-04,Z_mid,-0.2626139139,9.43715467e-02,8.17709265e-04,115.409658,1.84876678e-05,1.47367522e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,ZZ_mid,-0.7012554985,6.60543450e-02,6.80926178e-03,9.700662,1.37981861e-04,5.45263530e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z_mean,0.0582354664,4.88069451e-03,6.90301982e-13,7070375910.752138,6.88324397e-13,6.91710578e-13,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z1,0.4433110422,6.08821433e-02,5.05244354e-04,120.500393,9.63593897e-06,1.66679291e-05,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z2,-0.4682203715,3.98234992e-02,7.25141017e-04,54.918282,3.78558590e-05,2.11217542e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z3,0.2654622635,1.66537461e-02,1.41577932e-03,11.762953,6.43612248e-05,3.62837970e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z4,-0.0795587099,1.06407034e-02,9.78552307e-04,10.873924,4.48565923e-05,2.72638307e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z5,-0.2626139139,9.43715467e-02,8.17709265e-04,115.409658,1.84876678e-05,1.47367522e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z6,0.2802439202,2.66837510e-02,5.66864594e-03,4.707253,1.12008362e-04,4.75542004e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z7,-0.3297017218,7.03693005e-02,4.83807838e-03,14.544886,1.26981319e-04,4.25613420e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z8,0.3933754248,5.97263254e-02,1.13732228e-03,52.514864,4.68365491e-05,9.07301220e-04,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z9,-0.3871045465,6.92847603e-02,1.97268821e-03,35.122002,7.52272998e-06,5.85281756e-04,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,4-8-16,3,48,no,7.894267e-04,Z10,0.7271612771,7.17368993e-02,1.60606925e-03,44.666131,8.58611616e-05,3.48849139e-03,1.372437e+02,false,5.944184e-01,4.014690e-01,1.696459e-04,0.776683,0.523356,2877.0
10,3-8,2,48,no,7.894267e-04,Z_mid,-0.2626139139,9.43715467e-02,2.90138133e-04,325.264196,1.58210979e-03,6.01749912e-03,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,ZZ_mid,-0.7012554985,6.60543450e-02,2.12803019e-02,3.104014,7.86132452e-03,2.39284766e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z_mean,0.0582354664,4.88069451e-03,6.99024172e-13,6982154126.755559,6.99419689e-13,7.00425828e-13,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z1,0.4433110422,6.08821433e-02,3.36835736e-03,18.074728,2.32188178e-03,1.57237880e-04,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z2,-0.4682203715,3.98234992e-02,2.22919893e-03,17.864489,4.05548901e-03,8.38200337e-03,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z3,0.2654622635,1.66537461e-02,2.65506731e-03,6.272438,6.16577297e-03,1.44826984e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z4,-0.0795587099,1.06407034e-02,2.61806891e-03,4.064333,5.06132907e-03,1.08494568e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z5,-0.2626139139,9.43715467e-02,2.90138133e-04,325.264196,1.58210979e-03,6.01749912e-03,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z6,0.2802439202,2.66837510e-02,1.68672261e-02,1.581988,5.69919585e-03,2.07580707e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z7,-0.3297017218,7.03693005e-02,1.45414863e-02,4.839210,4.76319357e-03,1.84017594e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z8,0.3933754248,5.97263254e-02,4.04969825e-03,14.748340,1.68194681e-03,3.92729937e-03,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z9,-0.3871045465,6.92847603e-02,8.12355840e-03,8.528868,4.75620484e-03,3.22111692e-03,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,3-8,2,48,no,7.894267e-04,Z10,0.7271612771,7.17368993e-02,2.81825340e-04,254.543822,4.34952888e-03,1.39859924e-02,3.699173e+01,false,2.935594e-01,4.743019e-02,5.444258e-04,0.778977,0.405126,2877.0
10,4-8-16,3,64,no,2.747388e-04,Z_mid,-0.2626139139,1.07533230e-02,6.34870765e-05,169.378142,1.84876678e-05,1.47367522e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,ZZ_mid,-0.7012554985,6.58977951e-03,1.00096063e-03,6.583455,1.37981861e-04,5.45263530e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z_mean,0.0582354664,1.42203008e-03,6.89739932e-13,2061690226.676506,6.88324397e-13,6.91710578e-13,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z1,0.4433110422,1.81183354e-02,1.68595582e-04,107.466252,9.63593897e-06,1.66679291e-05,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z2,-0.4682203715,1.45312556e-02,2.45601417e-04,59.166009,3.78558590e-05,2.11217542e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z3,0.2654622635,1.05746003e-02,3.64665589e-04,28.998075,6.43612248e-05,3.62837970e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z4,-0.0795587099,5.87961035e-03,3.01007609e-04,19.533095,4.48565923e-05,2.72638307e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z5,-0.2626139139,1.07533230e-02,6.34870765e-05,169.378142,1.84876678e-05,1.47367522e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z6,0.2802439202,2.73227525e-03,7.86290944e-04,3.474891,1.12008362e-04,4.75542004e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z7,-0.3297017218,1.27243499e-02,6.13119984e-04,20.753442,1.26981319e-04,4.25613420e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z8,0.3933754248,1.43186446e-02,1.57437687e-04,90.948012,4.68365491e-05,9.07301220e-04,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z9,-0.3871045465,1.69856827e-02,5.33006329e-04,31.867694,7.52272998e-06,5.85281756e-04,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,4-8-16,3,64,no,2.747388e-04,Z10,0.7271612771,9.10065362e-04,2.79232619e-04,3.259166,8.58611616e-05,3.48849139e-03,3.654530e+02,false,1.092354e-01,2.281013e-01,1.315523e-05,0.822159,0.601894,2931.2
10,3-8,2,64,no,2.747388e-04,Z_mid,-0.2626139139,1.07533230e-02,1.45014136e-03,7.415362,1.58210979e-03,6.01749912e-03,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,ZZ_mid,-0.7012554985,6.58977951e-03,8.80718288e-03,0.748228,7.86132452e-03,2.39284766e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z_mean,0.0582354664,1.42203008e-03,6.99405811e-13,2033197399.792629,6.99419689e-13,7.00425828e-13,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z1,0.4433110422,1.81183354e-02,2.39564430e-03,7.563032,2.32188178e-03,1.57237880e-04,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z2,-0.4682203715,1.45312556e-02,3.92675999e-03,3.700571,4.05548901e-03,8.38200337e-03,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z3,0.2654622635,1.05746003e-02,5.91831520e-03,1.786759,6.16577297e-03,1.44826984e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z4,-0.0795587099,5.87961035e-03,4.88911192e-03,1.202593,5.06132907e-03,1.08494568e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z5,-0.2626139139,1.07533230e-02,1.45014136e-03,7.415362,1.58210979e-03,6.01749912e-03,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z6,0.2802439202,2.73227525e-03,6.48639255e-03,0.421232,5.69919585e-03,2.07580707e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z7,-0.3297017218,1.27243499e-02,5.45243237e-03,2.333702,4.76319357e-03,1.84017594e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z8,0.3933754248,1.43186446e-02,1.84884160e-03,7.744657,1.68194681e-03,3.92729937e-03,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z9,-0.3871045465,1.69856827e-02,4.99355821e-03,3.401519,4.75620484e-03,3.22111692e-03,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,3-8,2,64,no,2.747388e-04,Z10,0.7271612771,9.10065362e-04,4.06281020e-03,0.223999,4.34952888e-03,1.39859924e-02,1.053829e+02,false,7.690812e-02,3.343194e-03,2.704905e-06,0.778977,0.390103,2931.2
10,4-8-16,3,96,no,7.011867e-05,Z_mid,-0.2626139139,1.15053048e-02,2.50496810e-05,459.299456,1.84876678e-05,1.47367522e-03,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,ZZ_mid,-0.7012554985,7.24809817e-03,1.46294496e-03,4.954457,1.37981861e-04,5.45263530e-03,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,Z_mean,0.0582354664,6.94461104e-04,6.89968915e-13,1006510711.870016,6.88324397e-13,6.91710578e-13,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,Z1,0.4433110422,1.30333281e-02,2.11680894e-04,61.570640,9.63593897e-06,1.66679291e-05,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,Z2,-0.4682203715,1.48704672e-02,2.26245419e-04,65.727153,3.78558590e-05,2.11217542e-03,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,Z3,0.2654622635,8.83648890e-03,3.17433130e-04,27.837324,6.43612248e-05,3.62837970e-03,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
10,4-8-16,3,96,no,7.011867e-05,Z4,-0.0795587099,1.51814082e-03,2.72924021e-04,5.562503,4.48565923e-05,2.72638307e-03,7.273443e+02,false,5.690558e-02,2.701002e-01,1.895216e-05,0.819091,0.631167,3003.2
