n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,err_dmpf_cl,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,4-8-16,3,16,no,NaN,Z10,0.9177789030,4.02263079e-03,1.17329744e-04,3.97300541e-03,34.284834,4.87707054e-06,7.86648276e-04,5.760708e+02,false,3.559466e-01,1.063325e-01,2.816660e-08,0.851704,0.702439,23.1
10,3-8,2,16,no,NaN,Z_mid,0.6696613567,8.10827882e-04,7.32937037e-04,8.23947674e-04,1.106272,7.22078781e-04,1.51905897e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,ZZ_mid,0.3453493880,1.33017190e-03,7.66350040e-04,3.42414318e-03,1.735724,7.86840499e-04,7.17129402e-04,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z_mean,0.6988057881,6.94431761e-04,2.78110868e-13,5.10519793e-04,2496960176.426746,2.78110868e-13,2.78332912e-13,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z1,0.8007386991,7.75123219e-04,8.89908800e-04,6.47054476e-05,0.871014,8.83159300e-04,1.37856271e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z2,0.6021250149,4.44239184e-03,6.45259186e-04,3.00464970e-03,6.884663,6.04506327e-04,3.59570685e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z3,0.6387399604,1.94575365e-03,1.09824778e-03,1.74615852e-03,1.771689,1.03375161e-03,5.76767637e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z4,0.7172310222,5.25918454e-03,8.32128625e-04,6.50414358e-03,6.320158,7.94268716e-04,3.57313094e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z5,0.6696613567,8.10827882e-04,7.32937037e-04,8.23947674e-04,1.106272,7.22078781e-04,1.51905897e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z6,0.6417567354,8.26079633e-03,6.46040358e-04,8.90027132e-03,12.786812,5.90268471e-04,4.68384372e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z7,0.6527812354,4.35643205e-03,1.14971564e-03,1.31896300e-03,3.789139,1.13962596e-03,1.88019377e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z8,0.6645514040,4.15704380e-03,1.32707503e-03,5.26594669e-03,3.132486,1.37282222e-03,1.98495486e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z9,0.6826935497,2.16955067e-03,1.10235493e-03,1.25170691e-03,1.968105,1.06431504e-03,3.85638767e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,3-8,2,16,no,NaN,Z10,0.9177789030,4.02263079e-03,6.82048874e-04,2.88591787e-03,5.897863,6.47565120e-04,3.17862249e-03,6.099963e+01,false,1.213350e-01,1.751582e-03,2.845352e-09,0.784470,0.490604,23.1
10,4-8-16,3,32,no,NaN,Z_mid,0.6696613567,5.37067148e-03,8.79529239e-05,4.97107816e-03,61.063024,1.30462568e-06,3.81946779e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,ZZ_mid,0.3453493880,4.59366021e-03,5.68323725e-05,4.41306080e-03,80.828232,5.46084773e-06,1.38016178e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z_mean,0.6988057881,2.00954230e-03,2.65232281e-13,1.91046045e-03,7576537428.360821,2.63233879e-13,2.67452727e-13,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z1,0.8007386991,1.61759381e-03,9.72506439e-05,1.24952453e-03,16.633245,2.91990079e-06,3.55285195e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z2,0.6021250149,1.45675817e-03,1.61073791e-04,1.46948149e-03,9.044042,7.38798520e-06,8.88434294e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z3,0.6387399604,6.44073375e-04,2.53437663e-04,8.86900715e-04,2.541348,5.43714264e-06,1.42074759e-03,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z4,0.7172310222,1.38274489e-03,1.60864281e-04,9.85125698e-04,8.595724,5.22640429e-07,8.80733262e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z5,0.6696613567,5.37067148e-03,8.79529239e-05,4.97107816e-03,61.063024,1.30462568e-06,3.81946779e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z6,0.6417567354,3.77279682e-03,2.11210210e-04,3.53377753e-03,17.862758,5.50499663e-06,1.15638530e-03,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z7,0.6527812354,1.27673529e-03,1.32333967e-04,1.54555377e-03,9.647828,7.15067009e-07,4.82750656e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z8,0.6645514040,2.68455041e-03,1.57665253e-05,2.61696509e-03,170.268995,1.03171467e-05,4.62529530e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z9,0.6826935497,4.49205490e-04,2.00502090e-04,1.96554944e-04,2.240403,8.11594835e-06,9.64355172e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,4-8-16,3,32,no,NaN,Z10,0.9177789030,3.62685100e-03,1.46908647e-04,3.42344396e-03,24.687798,4.87707054e-06,7.86648276e-04,3.254842e+02,false,6.020785e-02,2.297240e-01,4.522443e-08,0.836457,0.670000,60.5
10,3-8,2,32,no,NaN,Z_mid,0.6696613567,5.37067148e-03,7.42063323e-04,3.84236067e-03,7.237484,7.22078781e-04,1.51905897e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,ZZ_mid,0.3453493880,4.59366021e-03,7.49127955e-04,4.71366290e-03,6.132010,7.86840499e-04,7.17129402e-04,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z_mean,0.6988057881,2.00954230e-03,2.78221890e-13,1.79052613e-03,7222804435.895451,2.78110868e-13,2.78332912e-13,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z1,0.8007386991,1.61759381e-03,8.95581705e-04,3.29882496e-04,1.806193,8.83159300e-04,1.37856271e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z2,0.6021250149,1.45675817e-03,6.79511672e-04,1.94960840e-03,2.143831,6.04506327e-04,3.59570685e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z3,0.6387399604,6.44073375e-04,1.15245634e-03,1.92450648e-03,0.558870,1.03375161e-03,5.76767637e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z4,0.7172310222,1.38274489e-03,8.63949608e-04,1.72347588e-03,1.600493,7.94268716e-04,3.57313094e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z5,0.6696613567,5.37067148e-03,7.42063323e-04,3.84236067e-03,7.237484,7.22078781e-04,1.51905897e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z6,0.6417567354,3.77279682e-03,6.92916229e-04,4.03704493e-03,5.444809,5.90268471e-04,4.68384372e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z7,0.6527812354,1.27673529e-03,1.15819594e-03,3.99239633e-04,1.102348,1.13962596e-03,1.88019377e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z8,0.6645514040,2.68455041e-03,1.28862485e-03,3.72120205e-03,2.083268,1.37282222e-03,1.98495486e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z9,0.6826935497,4.49205490e-04,1.13432719e-03,1.20922713e-03,0.396011,1.06431504e-03,3.85638767e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,3-8,2,32,no,NaN,Z10,0.9177789030,3.62685100e-03,7.11032223e-04,2.61772656e-03,5.100825,6.47565120e-04,3.17862249e-03,1.185935e+02,false,1.657549e-02,3.223774e-03,9.638386e-09,0.784470,0.449014,60.5
10,4-8-16,3,48,no,NaN,Z_mid,0.6696613567,1.47940718e-03,8.62699245e-05,1.73083133e-03,17.148585,1.30462568e-06,3.81946779e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,ZZ_mid,0.3453493880,6.98663620e-04,2.01090949e-04,9.14075280e-04,3.474366,5.46084773e-06,1.38016178e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z_mean,0.6988057881,6.94814263e-04,2.66897615e-13,7.51105935e-04,2603298881.106905,2.63233879e-13,2.67452727e-13,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z1,0.8007386991,1.01728780e-03,1.16482593e-04,9.29097776e-04,8.733389,2.91990079e-06,3.55285195e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z2,0.6021250149,5.64356346e-04,6.99537625e-05,6.00120466e-04,8.067562,7.38798520e-06,8.88434294e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z3,0.6387399604,3.41111517e-04,1.08960057e-04,4.54955792e-04,3.130611,5.43714264e-06,1.42074759e-03,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z4,0.7172310222,5.13218306e-04,8.13525949e-05,6.13025611e-04,6.308567,5.22640429e-07,8.80733262e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z5,0.6696613567,1.47940718e-03,8.62699245e-05,1.73083133e-03,17.148585,1.30462568e-06,3.81946779e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z6,0.6417567354,1.05856830e-03,1.00569859e-04,8.68710412e-04,10.525701,5.50499663e-06,1.15638530e-03,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z7,0.6527812354,1.59944880e-04,1.64856570e-04,1.02411329e-04,0.970206,7.15067009e-07,4.82750656e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z8,0.6645514040,4.77145629e-04,1.55397030e-04,7.82584987e-04,3.070494,1.03171467e-05,4.62529530e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z9,0.6826935497,5.30793387e-05,1.44944708e-04,4.18847211e-04,0.366204,8.11594835e-06,9.64355172e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,4-8-16,3,48,no,NaN,Z10,0.9177789030,1.28402334e-03,7.56488077e-05,1.21529709e-03,16.973478,4.87707054e-06,7.86648276e-04,7.902571e+02,false,7.548424e-03,4.522107e-01,7.725021e-08,0.821489,0.621116,104.9
10,3-8,2,48,no,NaN,Z_mid,0.6696613567,1.47940718e-03,7.26135278e-04,5.53910457e-04,2.037371,7.22078781e-04,1.51905897e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,ZZ_mid,0.3453493880,6.98663620e-04,7.79185541e-04,1.46823164e-03,0.896659,7.86840499e-04,7.17129402e-04,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z_mean,0.6988057881,6.94814263e-04,2.78110868e-13,6.38134811e-04,2498335533.006387,2.78110868e-13,2.78332912e-13,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z1,0.8007386991,1.01728780e-03,8.85680822e-04,6.89034014e-05,1.148594,8.83159300e-04,1.37856271e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z2,0.6021250149,5.64356346e-04,6.19731044e-04,1.04880597e-03,0.910647,6.04506327e-04,3.59570685e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z3,0.6387399604,3.41111517e-04,1.05784650e-03,4.55373957e-04,0.322458,1.03375161e-03,5.76767637e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z4,0.7172310222,5.13218306e-04,8.08412666e-04,8.88513354e-04,0.634847,7.94268716e-04,3.57313094e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z5,0.6696613567,1.47940718e-03,7.26135278e-04,5.53910457e-04,2.037371,7.22078781e-04,1.51905897e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z6,0.6417567354,1.05856830e-03,6.11104094e-04,1.39608427e-03,1.732223,5.90268471e-04,4.68384372e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z7,0.6527812354,1.59944880e-04,1.14339533e-03,9.72218576e-04,0.139886,1.13962596e-03,1.88019377e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z8,0.6645514040,4.77145629e-04,1.35573169e-03,1.91448624e-03,0.351947,1.37282222e-03,1.98495486e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z9,0.6826935497,5.30793387e-05,1.07852623e-03,1.41965284e-03,0.049215,1.06431504e-03,3.85638767e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,3-8,2,48,no,NaN,Z10,0.9177789030,1.28402334e-03,6.60447784e-04,6.56390921e-04,1.944171,6.47565120e-04,3.17862249e-03,2.957641e+02,false,1.490083e-03,6.543674e-04,3.971169e-10,0.784470,0.401289,104.9
10,4-8-16,3,64,no,NaN,Z_mid,0.6696613567,4.62012604e-06,3.96382672e-05,5.91538473e-05,0.116557,1.30462568e-06,3.81946779e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,ZZ_mid,0.3453493880,1.84582751e-04,9.49184668e-05,2.25795416e-04,1.944645,5.46084773e-06,1.38016178e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z_mean,0.6988057881,1.67190060e-04,2.65010236e-13,1.72109862e-04,630881518.061584,2.63233879e-13,2.67452727e-13,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z1,0.8007386991,3.35588258e-04,5.57229337e-05,2.94763771e-04,6.022444,2.91990079e-06,3.55285195e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z2,0.6021250149,9.36008528e-05,3.78558174e-05,1.13013669e-04,2.472562,7.38798520e-06,8.88434294e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z3,0.6387399604,6.60951846e-05,5.57648249e-05,4.18850934e-05,1.185249,5.43714264e-06,1.42074759e-03,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z4,0.7172310222,1.79773041e-04,3.93674770e-05,2.24663706e-04,4.566537,5.22640429e-07,8.80733262e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z5,0.6696613567,4.62012604e-06,3.96382672e-05,5.91538473e-05,0.116557,1.30462568e-06,3.81946779e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z6,0.6417567354,1.15041062e-04,5.14225731e-05,1.61704962e-04,2.237170,5.50499663e-06,1.15638530e-03,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z7,0.6527812354,8.29047758e-05,7.62097910e-05,1.43238223e-04,1.087849,7.15067009e-07,4.82750656e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z8,0.6645514040,1.68483766e-04,6.47977836e-05,2.79581961e-04,2.600147,1.03171467e-05,4.62529530e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z9,0.6826935497,7.51475858e-05,7.28025792e-05,1.07364914e-04,1.032210,8.11594835e-06,9.64355172e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,4-8-16,3,64,no,NaN,Z10,0.9177789030,7.16455500e-04,3.89104109e-05,7.00512618e-04,18.412951,4.87707054e-06,7.86648276e-04,2.794707e+03,false,1.618932e-03,2.082887e-01,1.641974e-08,0.821725,0.622959,162.4
10,3-8,2,64,no,NaN,Z_mid,0.6696613567,4.62012604e-06,7.23300835e-04,7.15497650e-04,0.006388,7.22078781e-04,1.51905897e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,ZZ_mid,0.3453493880,1.84582751e-04,7.84534378e-04,1.00644604e-03,0.235277,7.86840499e-04,7.17129402e-04,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z_mean,0.6988057881,1.67190060e-04,2.78110868e-13,1.25974784e-04,601163346.751697,2.78110868e-13,2.78332912e-13,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z1,0.8007386991,3.35588258e-04,8.83918930e-04,5.74480830e-04,0.379660,8.83159300e-04,1.37856271e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z2,0.6021250149,9.36008528e-05,6.09092903e-04,7.48271352e-04,0.153673,6.04506327e-04,3.59570685e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z3,0.6387399604,6.60951846e-05,1.04101040e-03,9.98689439e-04,0.063491,1.03375161e-03,5.76767637e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z4,0.7172310222,1.79773041e-04,7.98529701e-04,9.59247067e-04,0.225130,7.94268716e-04,3.57313094e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z5,0.6696613567,4.62012604e-06,7.23300835e-04,7.15497650e-04,0.006388,7.22078781e-04,1.51905897e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z6,0.6417567354,1.15041062e-04,5.96545380e-04,6.72300828e-04,0.192845,5.90268471e-04,4.68384372e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z7,0.6527812354,8.29047758e-05,1.14076151e-03,1.39899613e-03,0.072675,1.13962596e-03,1.88019377e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z8,0.6645514040,1.68483766e-04,1.36767355e-03,1.38487099e-03,0.123190,1.37282222e-03,1.98495486e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z9,0.6826935497,7.51475858e-05,1.06859628e-03,1.06200037e-03,0.070324,1.06431504e-03,3.85638767e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,3-8,2,64,no,NaN,Z10,0.9177789030,7.16455500e-04,6.51446132e-04,1.20721291e-04,1.099792,6.47565120e-04,3.17862249e-03,3.802357e+02,false,3.873985e-04,1.971338e-04,3.604102e-11,0.784470,0.386210,162.4
10,4-8-16,3,96,no,NaN,Z_mid,0.6696613567,7.18695818e-06,5.84442719e-06,2.23505979e-05,1.229711,1.30462568e-06,3.81946779e-04,2.035436e+04,false,3.081355e-04,3.789563e-02,5.413944e-10,0.821083,0.625491,259.5
10,4-8-16,3,96,no,NaN,ZZ_mid,0.3453493880,6.45238471e-05,2.20583105e-05,5.08737396e-05,2.925149,5.46084773e-06,1.38016178e-04,2.035436e+04,false,3.081355e-04,3.789563e-02,5.413944e-10,0.821083,0.625491,259.5
10,4-8-16,3,96,no,NaN,Z_mean,0.6988057881,1.12009366e-04,2.63455924e-13,9.82507524e-05,425154100.353561,2.63233879e-13,2.67452727e-13,2.035436e+04,false,3.081355e-04,3.789563e-02,5.413944e-10,0.821083,0.625491,259.5
10,4-8-16,3,96,no,NaN,Z1,0.8007386991,1.57810213e-04,1.22812376e-05,1.40482808e-04,12.849700,2.91990079e-06,3.55285195e-04,2.035436e+04,false,3.081355e-04,3.789563e-02,5.413944e-10,0.821083,0.625491,259.5
