n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
8,4-8-16,3,64,no,2.068842e-04,Z6,0.7480519530,4.78494240e-03,1.99225947e-04,24.017667,5.90578843e-06,2.53501122e-03,6.487269e+02,false,1.077906e-01,2.458828e-01,1.747674e-06,0.819210,0.613095,72.7
8,4-8-16,3,64,no,2.068842e-04,Z7,-0.3692488824,1.05241053e-02,1.30685812e-04,80.529823,2.80992833e-05,1.43034509e-03,6.487269e+02,false,1.077906e-01,2.458828e-01,1.747674e-06,0.819210,0.613095,72.7
8,4-8-16,3,64,no,2.068842e-04,Z8,0.6822338771,5.93438437e-03,3.19500722e-05,185.739310,1.61731796e-05,8.66317780e-04,6.487269e+02,false,1.077906e-01,2.458828e-01,1.747674e-06,0.819210,0.613095,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z_mid,0.5472968202,1.55052008e-03,5.54099684e-04,2.798269,7.28682571e-06,1.85901616e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,ZZ_mid,-0.5911151966,7.07513681e-04,8.38569419e-05,8.437151,5.02480428e-06,1.34601135e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z_mean,0.1392920236,5.19542164e-04,5.43315393e-13,956244145.723934,5.46118706e-13,5.52058399e-13,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z1,-0.4064784575,1.54339073e-03,1.15734175e-04,13.335652,8.13300942e-06,1.11442886e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z2,0.3476279498,1.59229706e-03,1.78221290e-04,8.934382,2.02863704e-06,5.62776983e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z3,-0.1930512129,1.11008433e-02,2.75821867e-04,40.246422,4.74127206e-06,2.88917543e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z4,0.5472968202,1.55052008e-03,5.54099684e-04,2.798269,7.28682571e-06,1.85901616e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z5,-0.2420958587,5.24767072e-03,3.81430419e-04,13.757872,6.75670741e-06,2.61300088e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z6,0.7480519530,4.78494240e-03,6.64356860e-05,72.023677,9.87961000e-06,2.53501122e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z7,-0.3692488824,1.05241053e-02,2.74274960e-05,383.706383,2.76943821e-06,1.43034509e-03,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,2-4-8-16,4,64,no,2.068842e-04,Z8,0.6822338771,5.93438437e-03,5.31976899e-05,111.553422,1.07558340e-05,8.66317780e-04,1.255330e+04,false,2.444511e-02,2.542923e-01,1.322469e-06,0.820289,0.160446,72.7
8,4-8-16,3,96,no,4.175249e-05,Z_mid,0.5472968202,4.97095827e-03,7.32935853e-04,6.782256,1.37269516e-05,1.85901616e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,ZZ_mid,-0.5911151966,1.82390577e-03,1.50096390e-05,121.515632,2.45305318e-05,1.34601135e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z_mean,0.1392920236,5.55422159e-05,5.49449375e-13,101087049.002223,5.46174217e-13,5.52058399e-13,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z1,-0.4064784575,1.19841222e-03,1.84196783e-04,6.506152,1.10493545e-05,1.11442886e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
