n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,4-8-16,3,16,no,6.766961e-04,Z10,0.8465109336,1.54659056e-03,6.45056479e-04,2.397605,2.84985925e-05,1.65754885e-03,1.945700e+01,false,2.623987e+00,4.165244e-01,1.873914e-06,0.787116,0.570763,2137.6
10,3-8,2,16,no,6.766961e-04,Z_mid,0.3309135339,7.08256480e-04,7.54367893e-04,0.938874,7.17704364e-04,9.34036246e-04,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,ZZ_mid,-0.1297463844,1.07316871e-02,1.88483422e-03,5.693703,3.34422787e-03,5.26687395e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z_mean,0.4511883639,7.10925018e-04,5.80091530e-14,12255393863.177990,5.80091530e-14,5.82867088e-14,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z1,0.6585943534,4.03705108e-03,1.65942628e-03,2.432799,1.67596876e-03,7.42178573e-04,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z2,0.2113636855,1.37973750e-02,2.81466826e-03,4.901954,2.13403929e-03,6.15006701e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z3,0.4331497918,3.33602918e-02,4.12468378e-03,8.087963,2.92586289e-03,9.99946410e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z4,0.4465588400,1.08051133e-02,2.81560656e-03,3.837579,2.04112954e-03,6.61090443e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z5,0.3309135339,7.08256480e-04,7.54367893e-04,0.938874,7.17704364e-04,9.34036246e-04,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z6,0.4331784795,7.97406491e-04,2.80063953e-03,0.284723,1.19573900e-03,1.06653991e-02,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z7,0.3487127094,3.13077460e-02,2.54763093e-03,12.288964,1.73958841e-03,6.50741538e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z8,0.4590083501,5.55113307e-03,6.13343306e-04,9.050613,1.16081197e-03,2.06950796e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z9,0.3438929620,5.21426529e-03,2.63539164e-03,1.978554,2.28519367e-03,4.35152468e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,3-8,2,16,no,6.766961e-04,Z10,0.8465109336,1.54659056e-03,2.59354042e-03,0.596324,1.75778904e-03,6.68911118e-03,7.883148e+00,false,7.427903e-01,1.978336e-02,1.503619e-06,0.780373,0.387777,2137.6
10,4-8-16,3,32,no,8.005045e-05,Z_mid,0.3309135339,2.25977962e-02,9.50210580e-05,237.818823,2.72164068e-07,2.37981065e-04,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,ZZ_mid,-0.1297463844,1.85713896e-02,1.52012990e-04,122.169753,1.81655095e-05,1.14822715e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z_mean,0.4511883639,5.21542690e-03,5.75650638e-14,90600557865.731918,5.73985304e-14,5.76760861e-14,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z1,0.6585943534,5.41442038e-03,1.94475101e-04,27.841201,5.00056498e-06,4.21268241e-04,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z2,0.2113636855,6.22662696e-03,5.53546575e-04,11.248605,2.59197794e-05,1.53726349e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z3,0.4331497918,5.04005027e-03,8.58846618e-04,5.868394,3.24085886e-05,2.47537006e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z4,0.4465588400,3.05331681e-03,5.65871794e-04,5.395775,1.75074231e-05,1.63443449e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z5,0.3309135339,2.25977962e-02,9.50210580e-05,237.818823,2.72164068e-07,2.37981065e-04,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z6,0.4331784795,1.28637446e-02,8.06699663e-04,15.946139,3.02123225e-05,2.58225491e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z7,0.3487127094,7.03293951e-03,5.44895463e-04,12.906952,1.97930009e-05,1.60327279e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z8,0.4590083501,6.30342706e-03,9.89063968e-05,63.731237,7.43556354e-06,4.71588616e-04,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z9,0.3438929620,3.30535806e-03,4.40078865e-04,7.510831,1.92246209e-05,1.11307674e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,4-8-16,3,32,no,8.005045e-05,Z10,0.8465109336,3.11403943e-03,5.74052260e-04,5.424662,2.84985925e-05,1.65754885e-03,1.200708e+02,false,4.131909e-01,2.539073e-01,6.107198e-07,0.848564,0.589783,2190.0
10,3-8,2,32,no,8.005045e-05,Z_mid,0.3309135339,2.25977962e-02,7.19312178e-04,31.415840,7.17704364e-04,9.34036246e-04,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,ZZ_mid,-0.1297463844,1.85713896e-02,3.28022876e-03,5.661614,3.34422787e-03,5.26687395e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z_mean,0.4511883639,5.21542690e-03,5.79536419e-14,89993082860.885056,5.80091530e-14,5.82867088e-14,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z1,0.6585943534,5.41442038e-03,1.67524332e-03,3.232020,1.67596876e-03,7.42178573e-04,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z2,0.2113636855,6.22662696e-03,2.16388706e-03,2.877519,2.13403929e-03,6.15006701e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z3,0.4331497918,5.04005027e-03,2.97843505e-03,1.692181,2.92586289e-03,9.99946410e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z4,0.4465588400,3.05331681e-03,2.07509285e-03,1.471412,2.04112954e-03,6.61090443e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z5,0.3309135339,2.25977962e-02,7.19312178e-04,31.415840,7.17704364e-04,9.34036246e-04,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z6,0.4331784795,1.28637446e-02,1.26611906e-03,10.159980,1.19573900e-03,1.06653991e-02,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z7,0.3487127094,7.03293951e-03,1.77502368e-03,3.962167,1.73958841e-03,6.50741538e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z8,0.4590083501,6.30342706e-03,1.13680370e-03,5.544869,1.16081197e-03,2.06950796e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z9,0.3438929620,3.30535806e-03,2.30055098e-03,1.436768,2.28519367e-03,4.35152468e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,3-8,2,32,no,8.005045e-05,Z10,0.8465109336,3.11403943e-03,1.79443943e-03,1.735383,1.75778904e-03,6.68911118e-03,2.759697e+01,false,1.062190e-01,8.675640e-04,2.891618e-09,0.780373,0.354570,2190.0
10,4-8-16,3,48,no,2.080979e-05,Z_mid,0.3309135339,4.07565427e-03,1.09265818e-04,37.300359,2.72164068e-07,2.37981065e-04,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,ZZ_mid,-0.1297463844,2.31117178e-03,8.84484318e-04,2.613016,1.81655095e-05,1.14822715e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z_mean,0.4511883639,2.88903032e-03,5.76205750e-14,50138866520.213875,5.73985304e-14,5.76760861e-14,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z1,0.6585943534,4.10700187e-03,2.99117730e-04,13.730386,5.00056498e-06,4.21268241e-04,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z2,0.2113636855,3.11750293e-03,3.77175866e-04,8.265383,2.59197794e-05,1.53726349e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z3,0.4331497918,2.07414086e-03,4.82046994e-04,4.302777,3.24085886e-05,2.47537006e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z4,0.4465588400,2.43352275e-03,3.21227744e-04,7.575693,1.75074231e-05,1.63443449e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z5,0.3309135339,4.07565427e-03,1.09265818e-04,37.300359,2.72164068e-07,2.37981065e-04,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z6,0.4331784795,2.63679481e-03,1.11665918e-04,23.613246,3.02123225e-05,2.58225491e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z7,0.3487127094,6.42836816e-04,2.63949994e-04,2.435449,1.97930009e-05,1.60327279e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z8,0.4590083501,4.45765131e-03,2.00164232e-04,22.269969,7.43556354e-06,4.71588616e-04,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z9,0.3438929620,2.40905160e-03,4.47698218e-04,5.380972,1.92246209e-05,1.11307674e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,4-8-16,3,48,no,2.080979e-05,Z10,0.8465109336,7.75424917e-03,3.03551442e-04,25.545091,2.84985925e-05,1.65754885e-03,1.114469e+02,false,1.526731e-01,5.793267e-01,1.072638e-06,0.824295,0.513517,2199.6
10,3-8,2,48,no,2.080979e-05,Z_mid,0.3309135339,4.07565427e-03,7.21985625e-04,5.645063,7.17704364e-04,9.34036246e-04,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,ZZ_mid,-0.1297463844,2.31117178e-03,3.17381207e-03,0.728201,3.34422787e-03,5.26687395e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z_mean,0.4511883639,2.88903032e-03,5.79536419e-14,49850712114.925285,5.80091530e-14,5.82867088e-14,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z1,0.6585943534,4.10700187e-03,1.67403707e-03,2.453352,1.67596876e-03,7.42178573e-04,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z2,0.2113636855,3.11750293e-03,2.21351746e-03,1.408393,2.13403929e-03,6.15006701e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z3,0.4331497918,2.07414086e-03,3.06585118e-03,0.676530,2.92586289e-03,9.99946410e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z4,0.4465588400,2.43352275e-03,2.13156650e-03,1.141659,2.04112954e-03,6.61090443e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z5,0.3309135339,4.07565427e-03,7.21985625e-04,5.645063,7.17704364e-04,9.34036246e-04,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z6,0.4331784795,2.63679481e-03,1.38314588e-03,1.906375,1.19573900e-03,1.06653991e-02,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z7,0.3487127094,6.42836816e-04,1.83394487e-03,0.350521,1.73958841e-03,6.50741538e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z8,0.4590083501,4.45765131e-03,1.09688315e-03,4.063925,1.16081197e-03,2.06950796e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z9,0.3438929620,2.40905160e-03,2.32608686e-03,1.035667,2.28519367e-03,4.35152468e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,3-8,2,48,no,2.080979e-05,Z10,0.8465109336,7.75424917e-03,1.85538111e-03,4.179330,1.75778904e-03,6.68911118e-03,5.262749e+01,false,3.437513e-02,2.310135e-03,2.050278e-08,0.780373,0.325662,2199.6
10,4-8-16,3,64,no,6.153522e-06,Z_mid,0.3309135339,1.27402369e-03,6.16155359e-05,20.676988,2.72164068e-07,2.37981065e-04,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,ZZ_mid,-0.1297463844,1.71798262e-04,5.38913845e-04,0.318786,1.81655095e-05,1.14822715e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z_mean,0.4511883639,7.96384333e-04,5.75095527e-14,13847861725.812742,5.73985304e-14,5.76760861e-14,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z1,0.6585943534,2.18913474e-03,1.74575232e-04,12.539779,5.00056498e-06,4.21268241e-04,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z2,0.2113636855,3.52905388e-04,2.12998283e-04,1.656846,2.59197794e-05,1.53726349e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z3,0.4331497918,5.99909202e-04,2.64147070e-04,2.271118,3.24085886e-05,2.47537006e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z4,0.4465588400,1.12648225e-03,1.74547380e-04,6.453733,1.75074231e-05,1.63443449e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z5,0.3309135339,1.27402369e-03,6.16155359e-05,20.676988,2.72164068e-07,2.37981065e-04,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z6,0.4331784795,8.53347105e-04,4.00785025e-05,21.291891,3.02123225e-05,2.58225491e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z7,0.3487127094,6.49708192e-04,1.41717262e-04,4.584538,1.97930009e-05,1.60327279e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z8,0.4590083501,1.31038007e-03,1.23796160e-04,10.584982,7.43556354e-06,4.71588616e-04,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z9,0.3438929620,2.84699860e-04,2.58842721e-04,1.099895,1.92246209e-05,1.11307674e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,4-8-16,3,64,no,6.153522e-06,Z10,0.8465109336,3.17071660e-03,1.68207948e-04,18.849981,2.84985925e-05,1.65754885e-03,3.466679e+02,false,3.276305e-02,3.401263e-01,3.672016e-07,0.823272,0.580758,2243.2
10,3-8,2,64,no,6.153522e-06,Z_mid,0.3309135339,1.27402369e-03,7.19475413e-04,1.770768,7.17704364e-04,9.34036246e-04,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,ZZ_mid,-0.1297463844,1.71798262e-04,3.27373119e-03,0.052478,3.34422787e-03,5.26687395e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z_mean,0.4511883639,7.96384333e-04,5.80091530e-14,13728597844.920574,5.80091530e-14,5.82867088e-14,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z1,0.6585943534,2.18913474e-03,1.67516967e-03,1.306814,1.67596876e-03,7.42178573e-04,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z2,0.2113636855,3.52905388e-04,2.16691739e-03,0.162861,2.13403929e-03,6.15006701e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z3,0.4331497918,5.99909202e-04,2.98377249e-03,0.201057,2.92586289e-03,9.99946410e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z4,0.4465588400,1.12648225e-03,2.07854101e-03,0.541958,2.04112954e-03,6.61090443e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z5,0.3309135339,1.27402369e-03,7.19475413e-04,1.770768,7.17704364e-04,9.34036246e-04,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z6,0.4331784795,8.53347105e-04,1.27326446e-03,0.670204,1.19573900e-03,1.06653991e-02,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z7,0.3487127094,6.49708192e-04,1.77862128e-03,0.365288,1.73958841e-03,6.50741538e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z8,0.4590083501,1.31038007e-03,1.13436624e-03,1.155165,1.16081197e-03,2.06950796e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z9,0.3438929620,2.84699860e-04,2.30211014e-03,0.123669,2.28519367e-03,4.35152468e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,3-8,2,64,no,6.153522e-06,Z10,0.8465109336,3.17071660e-03,1.79816039e-03,1.763311,1.75778904e-03,6.68911118e-03,1.201495e+02,false,7.716389e-03,9.556443e-04,3.508572e-09,0.780373,0.345218,2243.2
10,4-8-16,3,96,no,1.224920e-06,Z_mid,0.3309135339,5.01134650e-04,3.59934807e-05,13.922928,2.72164068e-07,2.37981065e-04,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,ZZ_mid,-0.1297463844,5.37319358e-04,3.16096647e-04,1.699858,1.81655095e-05,1.14822715e-03,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z_mean,0.4511883639,4.20733218e-04,5.75650638e-14,7308829170.595950,5.73985304e-14,5.76760861e-14,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z1,0.6585943534,1.39760876e-03,1.04934615e-04,13.318853,5.00056498e-06,4.21268241e-04,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z2,0.2113636855,4.20149807e-04,1.33657229e-04,3.143487,2.59197794e-05,1.53726349e-03,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z3,0.4331497918,2.26178889e-04,1.64502575e-04,1.374926,3.24085886e-05,2.47537006e-03,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z4,0.4465588400,2.11079791e-04,1.07114358e-04,1.970602,1.75074231e-05,1.63443449e-03,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
10,4-8-16,3,96,no,1.224920e-06,Z5,0.3309135339,5.01134650e-04,3.59934807e-05,13.922928,2.72164068e-07,2.37981065e-04,1.426737e+03,false,6.189457e-03,2.014384e-01,1.286701e-07,0.822995,0.568496,2290.5
