label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,0.400000,0.4551844569,0.4699523817,0.9808337278,26,26,10,21,10,21,0.9999661058,-2.111e-07,0.9383101133,0.8553827751,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,1.1014827530,1.1502912312,1.7919321536,60,60,21,49,21,49,0.9999848684,6.354e-08,0.8808264687,0.5605864008,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,1.7229397865,1.7354034624,2.5518916943,114,114,44,100,44,100,0.9999808951,-2.848e-08,0.8271453567,0.3451120909,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,2.3105256251,2.3255337015,3.2754270557,176,176,82,163,82,163,0.9999787744,5.930e-08,0.7768136121,0.2667851992,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,2.8610960737,2.9282065982,3.9767359933,221,221,132,211,132,211,0.9999924051,-5.709e-07,0.7295494081,0.2279819038,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.3849030765,3.4548890413,4.6363330242,242,242,177,237,177,237,0.9999965569,-1.018e-07,0.6852270163,0.1670089419,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,2.800000,3.8328501633,3.8328501633,5.1511447406,251,251,206,248,206,248,0.9999941286,-3.172e-09,0.6436892992,0.1227468862,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,3.200000,4.0431684281,4.0431684281,5.3663641877,252,252,218,251,218,251,0.9999957985,2.185e-08,0.6047281431,0.1361577160,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,4.0326814155,4.0326814155,5.2640976289,253,253,219,251,219,251,0.9999980499,3.426e-08,0.5681554135,0.1777558472,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,4.000000,4.1867327575,4.1867327575,5.3122211267,253,253,209,251,209,251,0.9999989675,-8.493e-08,0.5338248999,0.1889993435,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,4.400000,4.4091688987,4.4091688987,5.4583753377,254,254,213,252,213,252,0.9999989983,-3.417e-08,0.5016091961,0.1506212536,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,4.5028333019,4.5028333019,5.4617181002,253,253,197,249,197,249,1.0000023059,2.211e-07,0.4714017920,0.0890275869,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,5.200000,4.4211861010,4.4211861010,5.3839422126,253,253,202,252,202,252,1.0000001092,-1.242e-09,0.4431205846,0.0360451435,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,5.600000,4.1692728369,4.1692728369,5.1579799949,253,253,196,247,196,247,1.0000000645,-7.808e-08,0.4166578632,0.0085467060,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,3.8721839817,3.8721839817,4.8759263913,248,248,184,239,184,239,0.9999996542,1.717e-07,0.3918710294,0.0184348846,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,6.400000,3.7632227737,3.7632227737,4.9139505118,250,250,199,248,199,248,0.9999965615,-2.001e-07,0.3686063857,0.0632853583,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,6.800000,3.7402472596,3.7402472596,4.9641435123,251,251,200,247,200,247,0.9999995148,-1.015e-07,0.3467471308,0.1040882697,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,7.200000,3.7017591261,3.7017591261,5.0326731849,251,251,203,249,203,249,0.9999994075,1.793e-08,0.3262273995,0.0931641526,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,7.600000,3.5296031860,3.5296031860,5.0198228688,251,251,200,248,200,248,1.0000000721,-3.350e-09,0.3070060059,0.0301896221,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,8.000000,3.1509242043,3.4949872975,4.7603664767,250,250,193,246,193,246,0.9999993450,7.704e-08,0.2890296016,-0.0425529223,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,8.400000,2.9359970336,3.3851667294,4.6117256994,249,249,190,241,190,241,0.9999997095,-1.777e-08,0.2722012770,-0.0962404756,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,8.800000,3.0942282797,3.1682005888,4.8007273135,251,251,199,248,199,248,1.0000010826,-2.626e-08,0.2564180080,-0.1334078760,256,false
open_n8_g0p020_g0p02,8,0.020000,0.500000,true,2,256,1.000e-12,0.05000,9.200000,3.3157056984,3.3157056984,5.0005250629,252,252,208,251,208,251,1.0000019317,3.545e-08,0.2416138391,-0.1595775499,256,false
