label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,8,0.0000000000,0.0000000000,1,1,1,65536
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,9,0.0000000000,0.0000000000,1,1,1,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,10,0.0000000000,0.0000000000,1,1,1,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,11,0.0000000000,0.0000000000,1,1,1,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,12,0.0000000000,0.0000000000,1,1,1,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,13,0.0000000000,0.0000000000,1,1,1,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,14,0.0000000000,0.0000000000,1,1,1,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,15,0.0000000000,0.0000000000,1,1,1,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,1,1.1504285516,1.5085931963,4,4,4,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,2,1.1015987685,1.7849674122,16,15,16,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,3,1.1005002141,1.7921302861,64,21,45,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,4,1.1016254445,1.7922142947,121,21,56,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,5,1.1003312065,1.7920659203,121,21,55,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,6,1.1016229270,1.7922039279,121,21,56,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,7,1.1003311360,1.7920657358,121,21,55,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,8,1.1016229263,1.7922039232,121,21,56,65536
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,9,1.1003311360,1.7920657358,121,21,55,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,10,1.1016229270,1.7922039279,121,21,56,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,11,1.1003312065,1.7920659203,121,21,55,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,12,1.1016254445,1.7922142947,121,21,56,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,13,1.1005002141,1.7921302861,64,21,45,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,14,1.1015987685,1.7849674122,16,15,16,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,15,1.1504285516,1.5085931963,4,4,4,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,1,1.8671377000,1.9322519039,4,4,4,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,2,2.2663983549,2.9315227996,16,16,16,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,3,2.3259766505,3.2670448313,64,52,63,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,4,2.3105807443,3.2745264429,256,80,174,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,5,2.3095325433,3.2751048432,529,82,229,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,6,2.3099372705,3.2748574288,676,82,240,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,7,2.3092832998,3.2747643288,576,82,234,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,8,2.3099356587,3.2748463635,676,82,239,65536
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,9,2.3092832998,3.2747643288,576,82,234,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,10,2.3099372705,3.2748574288,676,82,240,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,11,2.3095325433,3.2751048432,529,82,229,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,12,2.3105807443,3.2745264429,256,80,174,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,13,2.3259766505,3.2670448313,64,52,63,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,14,2.2663983549,2.9315227996,16,16,16,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,15,1.8671377000,1.9322519039,4,4,4,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,1,1.9495977930,1.9746132180,4,4,4,4
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,2,2.5374866106,3.1619653173,16,16,16,16
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,3,3.4348953158,4.3035771737,64,62,64,64
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,4,3.3900712085,4.6080632390,256,173,241,256
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,5,3.4246962359,4.6501270580,900,266,601,1024
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,6,3.4117322530,4.6479239830,2025,279,848,4096
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,7,3.4109036957,4.6467940930,2304,278,865,16384
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,8,3.4116674610,4.6468993643,2500,278,885,65536
closed_n16_g0p02,16,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,9,3.4109036957,4.6467940930,2304,278,865,16384
