label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,0.6164574131,0.6436579228,1.1904748895,32,32,12,26,12,26,0.9999432587,-2.533e-07,0.6774314975,0.7936600643,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,1.4079025621,1.4213849835,2.1705444330,83,83,30,72,30,72,0.9999634489,1.760e-07,0.4682627567,0.4691503338,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,2.1494585149,2.1585698733,3.0789726179,157,157,72,144,72,144,0.9999742914,-8.804e-08,0.3275410502,0.3332715463,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,2.8239082098,2.8964547296,3.9409819646,217,217,131,209,131,209,0.9999841308,1.383e-07,0.2306284752,0.3083139767,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,3.4385298238,3.5221227743,4.7233136577,244,244,182,238,182,238,0.9999995748,3.086e-08,0.1642521248,0.2774355577,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,3.8701072294,3.8701072294,5.2204904837,251,251,208,249,208,249,0.9999978062,-3.198e-08,0.1188393725,0.2734951987,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,3.9247346298,3.9247346298,5.2539063783,251,251,213,251,213,251,0.9999999234,-6.403e-08,0.0875655783,0.3161223609,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,3.9502463613,3.9502463613,5.2738590838,246,246,201,243,201,243,1.0000000008,3.113e-08,0.0660987915,0.3547981394,256,false
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,3.9397107452,3.9397107452,5.3280000350,248,248,198,240,198,240,1.0000001430,-3.457e-08,0.0515692253,0.3622013222,256,false
