label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,0.500000,0.6175093038,0.6447556403,1.1914908237,32,32,12,26,12,26,0.9998752231,-6.557e-07,1.0002496002,0.7836543155,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,1.000000,1.4148575486,1.4267153095,2.1773068209,87,87,30,72,30,72,0.9998984087,-2.831e-07,1.0004528641,0.4254315626,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,1.500000,2.1672033692,2.1769448736,3.0967710613,206,206,70,175,71,175,0.9998655597,-4.377e-07,1.0007219202,0.2745226973,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,2.000000,2.8675737518,2.9259165108,3.9728712229,466,466,151,398,152,398,0.9998486601,-2.029e-06,1.0010248868,0.2500878068,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,2.500000,3.5453461142,3.5631683657,4.8130658124,512,512,324,512,324,512,0.9998397406,3.559e-07,1.0013458084,0.1905193590,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,3.000000,4.1954756677,4.2328301347,5.6052868653,512,512,474,512,474,512,0.9978314738,2.142e-08,1.0057025202,0.1162298867,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,3.500000,4.7913754937,4.8329710868,6.2869381248,512,512,500,512,500,512,0.9923882695,2.659e-05,1.0211808731,0.0656112009,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,4.000000,5.2300441386,5.2304101882,6.7571451332,512,512,510,512,510,512,0.9815543236,3.514e-05,1.0598760521,0.0424776528,4096,false
g0p100_closed_n12,12,0.100000,0.500000,false,2,512,1.000e-12,0.02000,4.500000,5.4014305308,5.4014305308,6.9365911851,512,512,511,512,511,512,0.9843873406,1.478e-04,1.0936704835,0.0581400203,4096,false
