label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,1,0.6436579228,1.1113644929,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,2,0.6160176427,1.1903045224,16,12,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,3,0.6163075592,1.1903480024,28,12,26,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,4,0.6164574131,1.1904748895,32,12,26,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,5,0.6163076623,1.1903468195,28,12,26,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,6,0.6160061124,1.1901803991,16,12,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,0.500000,7,0.6434456009,1.1108831932,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,1,1.4213849835,1.6836115531,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,2,1.4136406428,2.1442191844,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,3,1.4082136016,2.1708573045,56,29,53,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,4,1.4079025621,2.1705444330,83,30,72,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,5,1.4081560499,2.1705050433,50,29,49,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,6,1.4124528483,2.1417145637,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,7,1.4156278356,1.6789484765,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,1,1.8213662752,1.9093395769,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,2,2.1469771151,2.8398986129,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,3,2.1585698733,3.0788520917,64,51,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,4,2.1494585149,3.0789726179,157,72,144,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,5,2.1568324858,3.0742605470,61,49,61,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,6,2.1318882035,2.8230625654,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,1.500000,7,1.7985551535,1.8962738729,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,1,1.9327862738,1.9667733107,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,2,2.5371545030,3.1517022397,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,3,2.8964547296,3.8740021764,64,62,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,4,2.8239082098,3.9409819646,217,131,209,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,5,2.8776800337,3.8488801095,64,59,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,6,2.4729943882,3.0965443466,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,7,1.8911288280,1.9449130052,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,1,1.9354598574,1.9684479908,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,2,2.6018736205,3.2272467549,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,3,3.5221227743,4.3968403322,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,4,3.4385298238,4.7233136577,244,182,238,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,5,3.4372371031,4.3198907180,64,62,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,6,2.4709196312,3.1230921994,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,2.500000,7,1.8710050094,1.9350155887,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,1,1.8981678059,1.9505966316,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,2,2.6500312016,3.2756163888,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,3,3.7984263530,4.6030880975,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,4,3.8701072294,5.2204904837,251,208,249,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,5,3.6295612133,4.4689185252,64,63,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,6,2.4742231299,3.1334528091,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,7,1.7904806712,1.8941506781,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,1,1.8499136273,1.9275501474,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,2,2.7691902215,3.3514471172,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,3,3.7991463463,4.6286513713,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,4,3.9247346298,5.2539063783,251,213,251,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,5,3.6176545698,4.4852774811,64,63,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,6,2.5914226679,3.1950119664,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,3.500000,7,1.6863327504,1.8405439377,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,1,1.8164544933,1.9115960752,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,2,2.8546170226,3.4055350215,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,3,3.6837708647,4.6103016452,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,4,3.9502463613,5.2738590838,246,201,243,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,5,3.5519745466,4.4822174860,64,63,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,6,2.7125088036,3.2662278357,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,7,1.6180020823,1.8057130496,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,1,1.7782328414,1.8929931299,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,2,2.8407485729,3.4064430315,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,3,3.4197595753,4.5113847691,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,4,3.9397107452,5.3280000350,248,198,240,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,5,3.3332136591,4.3747615084,64,63,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,6,2.7484875664,3.2950493245,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,4.500000,7,1.5835244606,1.7893428008,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,1,1.6920489832,1.8503001096,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,2,2.7222458597,3.3532978864,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,3,3.0686106204,4.3445683776,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,4,3.6871480346,5.2231834473,241,191,232,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,5,2.9806192523,4.1684016081,64,61,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,6,2.6350333127,3.2356103613,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,7,1.5226830752,1.7584741862,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,1,1.5469362579,1.7759031731,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,2,2.4876981623,3.2348171545,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,3,2.8031471112,4.2438120433,64,63,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,4,3.2046789036,4.9494111311,237,183,229,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,5,2.7042060471,4.0512276055,64,61,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,6,2.3203608172,3.0439951137,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,5.500000,7,1.3944656341,1.6885501096,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,1,1.3655847426,1.6770903496,4,4,4,4
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,2,2.1526979200,3.0494107078,16,16,16,16
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,3,2.5311402808,4.1359298161,64,64,64,64
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,4,2.6695145227,4.6179824275,229,171,219,256
g0p100_open_n8,8,0.100000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,5,2.4235479650,3.9335142679,64,61,64,64
