label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,5.000000,4.4831146515,4.4831146515,5.4282859053,252,252,199,251,199,251,0.9999994404,-1.095e-06,1.0005830959,-0.0286652096,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,5.500000,4.2378163845,4.2378163845,5.2053419122,253,253,197,250,197,250,0.9999825005,-8.333e-07,1.0006181163,-0.1083067090,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,6.000000,3.8540139136,3.8540139136,4.8178768810,252,252,179,248,179,248,0.9999851190,-1.836e-07,1.0006478973,-0.1158837962,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,6.500000,3.7352569636,3.7352569636,4.8956663594,252,252,203,251,203,251,0.9999824907,-2.313e-07,1.0006829396,-0.0421156294,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,7.000000,3.6841576756,3.6841576756,4.9014518644,252,252,199,251,199,251,1.0000004229,1.573e-07,1.0006820932,-0.0115826965,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,7.500000,3.5530619811,3.5530619811,5.0053946036,252,252,203,251,203,251,1.0000074036,-1.021e-07,1.0006672761,-0.1318773545,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,8.000000,3.0735389148,3.4572692522,4.6676383271,252,252,192,250,192,250,1.0000045547,1.101e-06,1.0006581608,-0.3180637581,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,8.500000,2.8445393405,3.2914069380,4.4842966897,252,252,190,249,190,249,0.9999939814,-6.162e-07,1.0006702059,-0.4687336849,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,9.000000,3.1274423861,3.1274423861,4.8229521289,252,252,206,252,206,252,0.9999918025,3.149e-07,1.0006866120,-0.5850087284,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,9.500000,3.3000312213,3.3000312213,4.9593327652,253,253,215,252,215,252,0.9999984526,-3.741e-07,1.0006897089,-0.6608486159,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,10.000000,3.3415310770,3.3415310770,4.9735453177,253,253,209,251,209,251,0.9999961791,-4.408e-08,1.0006973560,-0.6532905116,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,10.500000,3.4780726676,3.4780726676,5.1505242042,254,254,225,253,225,253,0.9999953108,-2.688e-07,1.0007067410,-0.5497490097,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,11.000000,3.6404383296,3.6404383296,5.2330810460,254,254,223,253,223,253,0.9999967099,-3.164e-07,1.0007133259,-0.4288367231,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,11.500000,3.7893023885,3.7893023885,5.2948341341,254,254,210,253,210,253,0.9999979114,-3.380e-07,1.0007175061,-0.3691530915,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,12.000000,3.8293694958,3.8293694958,5.2821077294,254,254,220,254,220,254,0.9999984359,-6.078e-07,1.0007206365,-0.3592752406,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,12.500000,3.7056006855,3.7056006855,5.2106668836,255,255,226,254,226,254,0.9999965993,2.152e-07,1.0007274428,-0.3649219138,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,13.000000,3.4457246734,3.6006777791,5.0289050096,254,254,224,254,224,254,0.9999932290,7.345e-07,1.0007409947,-0.3821851577,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,13.500000,3.3249250388,3.5229028700,4.7619614368,254,254,206,253,206,253,0.9999990850,-7.734e-08,1.0007428261,-0.4397625933,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,14.000000,3.5696112883,3.5696112883,4.8809238189,254,254,193,253,193,253,1.0000090462,2.612e-07,1.0007247205,-0.5309889916,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,14.500000,3.7493945440,3.7493945440,5.0613631654,253,253,203,252,203,252,1.0000072407,1.558e-07,1.0007102288,-0.5669133036,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,15.000000,3.7802228071,3.7802228071,5.0733819076,255,255,221,254,221,254,0.9999971106,7.690e-08,1.0007160116,-0.5035683116,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,15.500000,3.9262990504,3.9262990504,5.1656419800,255,255,225,253,225,253,0.9999922391,-1.895e-07,1.0007315448,-0.4172176176,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,16.000000,3.9581851461,3.9581851461,5.2323390216,255,255,222,254,222,254,0.9999856568,-7.145e-07,1.0007602527,-0.3217795955,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,16.500000,3.5693645060,3.5693645060,5.0381596332,255,255,220,254,220,254,0.9999947298,-2.806e-08,1.0007708012,-0.1778734383,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,17.000000,3.2775588209,3.5008458703,4.8956348261,254,254,218,253,218,253,1.0000072103,-1.959e-08,1.0007563696,-0.0558809622,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,17.500000,3.4715540970,3.4715540970,5.0501275876,255,255,211,253,211,253,1.0000047552,8.840e-08,1.0007468521,-0.0301799386,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,18.000000,3.6696412255,3.6696412255,5.1249302613,254,254,216,254,216,254,0.9999985739,2.300e-07,1.0007497064,-0.0491675156,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,18.500000,3.8625890703,3.8625890703,5.1495022891,254,254,216,254,216,254,0.9999954021,2.620e-07,1.0007589092,0.0004148288,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,19.000000,4.0514578891,4.0514578891,5.3647723827,255,255,231,254,231,254,0.9999916786,-9.713e-07,1.0007755648,0.1547221998,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,19.500000,3.8800507685,3.8800507685,5.3469347223,256,256,235,255,235,255,0.9999939929,-1.107e-06,1.0007875885,0.3383830873,256,false
g0p100_closed_n8,8,0.100000,0.500000,false,2,512,1.000e-12,0.02000,20.000000,3.4068462168,3.4068462168,4.9959491236,255,255,226,254,226,254,1.0000105418,7.428e-07,1.0007664887,0.4295197416,256,false
