# t	c_k3	c_k8	c_k12
11.11111111111111	0.022277989822688166	-0.9580988495945505	1.9358208597718625
11.363636363636363	0.023312297500209644	-0.9665581075038909	1.9432458100036811
11.616161616161616	0.024080635364730707	-0.9728062197391496	1.948725584374419
11.868686868686869	0.024667779474113694	-0.9757996998365637	1.95113192036245
12.121212121212121	0.02518886028414043	-0.9743159289611211	1.9491270686769804
12.373737373737374	0.02578179885655069	-0.9670176347226634	1.941235835866113
12.626262626262626	0.026589670677619304	-0.9527326663485779	1.9261429956709586
12.878787878787879	0.027731209161307526	-0.9309523067845505	1.903221097623243
13.131313131313131	0.0292676547808736	-0.9023590370267639	1.8730913822458901
13.383838383838384	0.031184864094890408	-0.8689921205725597	1.8378072564776693
13.636363636363637	0.03340577440666739	-0.8337499661090338	1.8003441917023664
13.88888888888889	0.035825347853195175	-0.7994114081252516	1.7635860602720566
14.141414141414142	0.038341653991609756	-0.7677739092943462	1.7294322553027366
14.393939393939394	0.04086590161498255	-0.7393701936952786	1.6985042920802962
14.646464646464647	0.04331716860258697	-0.7137421185021532	1.6704249498995662
14.8989898989899	0.045616276286728485	-0.6899504928295994	1.644334216542871
15.151515151515152	0.047684342689525795	-0.6670302094328375	1.6193458667433116
15.404040404040405	0.04944076565664102	-0.644269446061161	1.59482868040452
15.656565656565656	0.050793009383082593	-0.6213254471159979	1.5705324377329153
15.909090909090908	0.05161519954459873	-0.5982404562695935	1.546625256724995
16.161616161616163	0.05172000490454187	-0.575408729693611	1.5236887247890691
16.414141414141415	0.05083902310238608	-0.5534990125907964	1.5026599894884103
16.666666666666668	0.04864388883186754	-0.5332842387851265	1.484640349953259
16.91919191919192	0.04485535796946216	-0.5153191627545683	1.4704638047851062
17.171717171717173	0.039460853398071066	-0.49952365828090617	1.460062804882835
17.424242424242426	0.03294327948708414	-0.4849896601668505	1.4520463806797665
17.67676767676768	0.026291919591286853	-0.4704148572114263	1.4441229376201397
17.92929292929293	0.020670168933711708	-0.4550407920430713	1.4343706231093596
18.181818181818183	0.01695988378262817	-0.43929581361703596	1.4223359298344078
18.434343434343436	0.015523106112392005	-0.42457530387869813	1.4090521977663062
18.68686868686869	0.016254985568974846	-0.4124614855069693	1.3962064999379944
18.939393939393938	0.018768230399042442	-0.4040291650859838	1.3852609346869416
19.19191919191919	0.022566476273782093	-0.3995757355125241	1.377009259238742
19.444444444444443	0.027162831237771135	-0.3987387244092259	1.3715758931714548
19.696969696969695	0.032148741715402274	-0.4007990398351755	1.3686502981197732
19.949494949494948	0.037226269050021306	-0.40497693895593245	1.3677506699059112
20.2020202020202	0.042216514766707014	-0.4106174372575444	1.3684009224908373
20.454545454545453	0.04705644648932844	-0.417255952620826	1.3701995061314975
20.707070707070706	0.051793459136312815	-0.4246106751074844	1.3728172159711716
20.95959595959596	0.05658184360861268	-0.4325601262088214	1.3759782826002087
21.21212121212121	0.06168081210921972	-0.44114711991499045	1.3794663078057707
21.464646464646464	0.06745178460056933	-0.45061990365967497	1.3831681190591056
21.717171717171716	0.07435170547708574	-0.4614886271057331	1.3871369216286473
21.96969696969697	0.08291337958496516	-0.4745430363704048	1.3916296567854396
22.22222222222222	0.09368434377034919	-0.4907344523888219	1.3970501086184728
22.474747474747474	0.10705733643538988	-0.5107575444481005	1.4037002080127106
22.727272727272727	0.12289421322901954	-0.5341305566100588	1.4112363433810393
22.97979797979798	0.13995032481837696	-0.5578616142549416	1.4179112894365646
23.232323232323232	0.15556217730791194	-0.5758577926972692	1.4202956153893573
23.484848484848484	0.16654015437410208	-0.5812024550351251	1.414662300661023
23.737373737373737	0.17122864937015755	-0.5709123489257342	1.3996836995555766
23.98989898989899	0.17060164023769975	-0.5480914640755119	1.3774898238378122
24.242424242424242	0.16711197429662406	-0.5188942900729112	1.3517823157762872
24.494949494949495	0.16296141862132707	-0.4884902523201722	1.325528833698845
24.747474747474747	0.1593939822881782	-0.4596008262224651	1.3002068439342869
25.0	0.15684759157421824	-0.4330042664772873	1.276156674903069
