label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,1,1.8385906872,1.9174095116,4,4,4,4
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,2,2.8471207282,3.3464877899,16,16,16,16
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,3,3.7952260780,4.5207460967,64,64,64,64
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,4,4.1853071868,5.3040187983,254,210,251,256
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,5,3.7938460644,4.5164302406,64,63,64,64
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,6,2.8459178411,3.3444639527,16,16,16,16
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,4.000000,7,1.8369144778,1.9164883030,4,4,4,4
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,8.000000,1,1.9982111667,1.9991074763,4,4,4,4
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,8.000000,2,2.2698436662,3.0467148757,16,16,16,16
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,8.000000,3,3.4675654563,4.3412350009,64,64,64,64
g0p010_open_n8,8,0.010000,0.500000,true,2,1024,1.000e-12,0.02000,8.000000,4,3.0925426662,4.6938269496,252,194,250,256
