label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,4.000000,4.1847525479,4.1847525479,5.3006023692,253,253,209,251,209,251,0.9997114462,-3.202e-06,1.0005773567,0.1510580590,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,8.000000,3.0735389150,3.4572692522,4.6676384377,252,252,192,250,192,250,0.9999596356,-1.292e-06,1.0006581368,-0.3180637495,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,12.000000,3.8293694986,3.8293694986,5.2821081346,254,254,220,254,220,254,0.9999687644,-2.245e-06,1.0007206518,-0.3592752328,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,16.000000,3.9581851468,3.9581851468,5.2323390180,255,255,222,254,222,254,0.9999794263,5.154e-07,1.0007618299,-0.3217797748,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,20.000000,3.4068462159,3.4068462159,4.9959479013,255,255,226,254,226,254,0.9999975293,-5.926e-07,1.0007667750,0.4295201561,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,24.000000,1.8499720211,2.2027968303,3.8260917393,255,255,222,254,222,254,1.0000129909,2.880e-06,1.0007407736,0.7144750328,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,28.000000,3.5851125789,3.8764048905,5.0983171896,255,255,225,254,225,254,0.9999996239,5.257e-07,1.0007415263,0.0474716515,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,32.000000,3.1701972317,3.3889275020,4.8896241485,256,256,226,255,226,255,1.0000079384,-2.486e-06,1.0007256378,-0.1780436589,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,36.000000,3.9683555369,3.9683555369,5.4479932232,256,256,220,254,220,254,1.0000058189,-1.597e-06,1.0007139915,-0.3163521969,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,40.000000,3.9036375415,3.9036375415,4.9565991169,255,255,187,250,187,250,1.0000120448,3.053e-06,1.0006898850,-0.1367826324,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,44.000000,3.4039325846,3.4039325846,4.9601851169,255,255,217,254,217,254,0.9999756558,2.095e-07,1.0007386086,0.5157944873,256,false
g0p010_closed_n8,8,0.010000,0.500000,false,2,1024,1.000e-12,0.02000,48.000000,3.3584417592,3.3920727427,4.9557507038,255,255,210,254,210,254,1.0000090671,2.052e-06,1.0007204611,0.4677655727,256,false
