label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,16384
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,8,0.0000000000,0.0000000000,1,1,1,65536
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,9,0.0000000000,0.0000000000,1,1,1,262144
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,10,0.0000000000,0.0000000000,1,1,1,1048576
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,11,0.0000000000,0.0000000000,1,1,1,262144
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,12,0.0000000000,0.0000000000,1,1,1,65536
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,13,0.0000000000,0.0000000000,1,1,1,16384
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,14,0.0000000000,0.0000000000,1,1,1,4096
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,15,0.0000000000,0.0000000000,1,1,1,1024
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,16,0.0000000000,0.0000000000,1,1,1,256
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,17,0.0000000000,0.0000000000,1,1,1,64
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,18,0.0000000000,0.0000000000,1,1,1,16
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,19,0.0000000000,0.0000000000,1,1,1,4
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,1,1.4210718152,1.6834190601,4,4,4,4
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,2,1.4140948848,2.1443015304,16,16,16,16
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,3,1.4075240873,2.1710010210,61,29,56,64
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,4,1.4082509451,2.1704753461,85,30,73,256
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,5,1.4070617429,2.1704619217,94,30,74,1024
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,6,1.4082100993,2.1704253266,90,29,74,4096
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,7,1.4070605030,2.1704568186,94,30,74,16384
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,8,1.4082098938,2.1704250301,90,29,74,65536
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,9,1.4070604825,2.1704567903,94,30,74,262144
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,10,1.4082098926,2.1704250264,90,29,74,1048576
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,11,1.4070604820,2.1704567896,94,30,74,262144
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,12,1.4082098893,2.1704250211,90,29,74,65536
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,13,1.4070604496,2.1704567245,94,30,74,16384
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,14,1.4082096073,2.1704246318,90,29,74,4096
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,15,1.4070588108,2.1704577840,94,30,74,1024
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,16,1.4082407580,2.1704496026,85,30,73,256
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,17,1.4074641627,2.1706053244,54,29,50,64
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,18,1.4128843526,2.1417706215,16,16,16,16
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.000000,19,1.4152809351,1.6787367709,4,4,4,4
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,1,1.9325973530,1.9666766038,4,4,4,4
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,2,2.5387642613,3.1525613901,16,16,16,16
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,3,2.8939897274,3.8711376284,64,62,64,64
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,4,2.8301856020,3.9375735403,242,132,230,256
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,5,2.8333034869,3.9393489163,256,150,256,1024
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,6,2.8313030055,3.9377431480,256,148,256,4096
open_n20_g0p100_g0p10,20,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,7,2.8305091165,3.9373639865,256,149,256,16384
