label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,1024
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,8,0.0000000000,0.0000000000,1,1,1,256
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,9,0.0000000000,0.0000000000,1,1,1,64
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,10,0.0000000000,0.0000000000,1,1,1,16
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,11,0.0000000000,0.0000000000,1,1,1,4
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,1,0.8202567733,1.2637022390,4,4,4,4
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,2,0.7803050774,1.3947529108,16,13,16,16
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,3,0.7798633546,1.3956164374,64,15,35,64
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,4,0.7810381354,1.3958615084,100,15,37,256
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,5,0.7798246729,1.3956043807,81,15,37,1024
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,6,0.7810382506,1.3958606141,100,15,37,4096
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,7,0.7798246729,1.3956043807,81,15,37,1024
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,8,0.7810381354,1.3958615084,100,15,37,256
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,9,0.7798633546,1.3956164374,64,15,35,64
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,10,0.7803050774,1.3947529108,16,13,16,16
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.600000,11,0.8202567733,1.2637022390,4,4,4,4
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,1,1.6347890864,1.8068129582,4,4,4,4
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,2,1.7357211839,2.4716168514,16,16,16,16
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,3,1.7234360688,2.5527721902,64,39,60,64
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,4,1.7231549474,2.5522983984,225,43,108,256
closed_n12_g0p10,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,5,1.7219872807,2.5522696534,256,43,117,1024
