label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,16777216,false
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,1.7120316146,1.7268988907,2.5411214287,124,131,43,106,43,107,0.9997548646,-8.288e-07,0.0664286431,0.3919255474,16777216,false
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.3504340965,3.4073598449,4.5848167755,256,256,227,256,228,256,0.9992007642,4.708e-06,0.0051719073,0.3250960621,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,4.6184114846,4.6782835818,6.0684084976,256,256,255,256,256,256,0.9807555563,-5.641e-04,0.0005025078,0.3133848415,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,4.8023807325,4.8976098065,6.4965463754,256,256,256,256,256,256,0.9844018993,7.267e-04,0.0000708685,0.3742552417,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,3.0896778907,3.1527614726,5.8306495881,256,256,256,256,256,256,0.9784052381,1.305e-04,0.0000242179,0.4484751360,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,7.200000,1.2274572614,1.4020324755,4.2984915834,256,256,256,256,256,256,0.9984942777,-2.450e-04,0.0000248515,0.5164077690,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,8.400000,0.5083224314,0.6312304096,2.8576001406,256,256,256,256,256,256,0.9999001272,1.413e-04,0.0000476348,0.5750225843,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,9.600000,0.2685872293,0.3254017423,1.9218228727,256,256,254,256,255,256,1.0001776538,9.944e-05,0.0001116588,0.6225582539,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,10.800000,0.1685341003,0.1901963368,1.3717533787,256,256,244,256,249,256,1.0000909059,1.374e-05,0.0002710392,0.6626949436,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,12.000000,0.1145853662,0.1217993151,1.0314670306,256,256,219,256,235,256,1.0000268393,-3.057e-05,0.0006374593,0.6970241706,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,13.200000,0.0808277325,0.0830117073,0.8016609512,256,256,181,256,203,256,0.9999534751,3.377e-06,0.0014129707,0.7274675238,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,14.400000,0.0577951701,0.0587139415,0.6319474191,256,256,138,256,156,256,0.9999737466,-2.174e-05,0.0029211096,0.7564535695,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,15.600000,0.0416153610,0.0437575291,0.5010274503,256,256,101,256,108,256,0.9999564743,6.408e-06,0.0056241753,0.7834264198,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,16.800000,0.0305227278,0.0321520580,0.4007182101,256,256,74,256,74,256,0.9999633834,-9.073e-06,0.0101122530,0.8080237161,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,18.000000,0.0228325201,0.0245744989,0.3229210939,256,256,53,256,53,256,0.9999897193,-1.387e-05,0.0170596434,0.8296416812,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,19.200000,0.0174051494,0.0186913728,0.2641936398,256,256,37,255,37,255,1.0000015371,-5.368e-07,0.0271552044,0.8487854992,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,20.400000,0.0134057369,0.0143556666,0.2194610504,256,256,27,254,27,254,1.0000083206,2.472e-06,0.0410179036,0.8661051405,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,21.600000,0.0103528023,0.0110839975,0.1831694292,256,256,20,251,20,251,1.0000022597,-2.108e-06,0.0591184988,0.8813590006,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,22.800000,0.0080821610,0.0086591461,0.1540556174,256,256,15,246,15,246,1.0000017543,-1.936e-06,0.0817177913,0.8946413478,16777216,true
open_n24_g0p100_g0p10,24,0.100000,0.500000,true,2,256,1.000e-12,0.05000,24.000000,0.0063699240,0.0068649685,0.1311711362,256,256,12,238,12,238,1.0000020177,-1.584e-06,0.1088375413,0.9065659074,16777216,true
