label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.400000,0.4546778327,0.4694244949,0.9803080749,26,26,10,21,10,21,0.9999714296,-2.175e-07,0.7310290985,0.8597787023,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,1.0977940971,1.1467912340,1.7884073090,60,60,21,49,21,49,0.9999882821,3.805e-08,0.5416520537,0.5843750586,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,1.7123741498,1.7268950947,2.5413608560,114,114,43,100,43,100,0.9999876931,-5.387e-08,0.4055403340,0.3899602930,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,2.2895049314,2.3049859676,3.2543158168,176,176,81,161,81,161,0.9999904780,1.140e-07,0.3051911780,0.3252804577,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.000000,2.8242242669,2.8960894385,3.9410179807,220,220,131,210,131,210,0.9999963005,-2.299e-07,0.2306639259,0.3082332270,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3.3230739274,3.4205174901,4.5807717384,242,242,174,236,174,236,0.9999996539,4.510e-08,0.1756152317,0.2836139622,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.800000,3.7388437482,3.7388437482,5.0743550284,250,250,202,248,202,248,0.9999987513,-1.008e-08,0.1350207908,0.2686063871,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.200000,3.9325583556,3.9325583556,5.2863043447,252,252,213,251,213,251,0.9999987593,-2.609e-08,0.1049515947,0.2873816105,256,false
open_n8_g0p100_g0p10,8,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,3.9184226740,3.9184226740,5.2346490604,252,252,211,250,211,250,1.0000000503,2.719e-09,0.0826245331,0.3262619457,256,false
