label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,1,0.4699737006,0.9385256096,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,2,0.4550247401,0.9808655422,16,10,15,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,3,0.4543303002,0.9805925592,49,10,22,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,4,0.4552049352,0.9809084226,49,10,22,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,5,0.4543303002,0.9805925592,49,10,22,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,6,0.4550247400,0.9808655422,16,10,15,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.400000,7,0.4699737006,0.9385256096,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,1,1.1504285516,1.5085931963,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,2,1.1015987687,1.7849674163,16,15,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,3,1.1005002782,1.7921306843,64,21,45,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,4,1.1016279490,1.7922247986,121,21,56,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,5,1.1005002782,1.7921306843,64,21,45,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,6,1.1015987687,1.7849674163,16,15,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.800000,7,1.1504285516,1.5085931963,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,1,1.6347890886,1.8068129595,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,2,1.7357215305,2.4716174253,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,3,1.7234398387,2.5528055538,64,39,60,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,4,1.7233398299,2.5525217816,225,44,109,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,5,1.7234398387,2.5528055538,64,39,60,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,6,1.7357215305,2.4716174253,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.200000,7,1.6347890886,1.8068129595,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,1,1.8671377961,1.9322519539,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,2,2.2664136488,2.9315370563,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,3,2.3262435844,3.2676628609,64,52,63,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,4,2.3112607082,3.2764420746,256,82,176,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,5,2.3262435844,3.2676628609,64,52,63,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,6,2.2664136488,2.9315370563,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.600000,7,1.8671377961,1.9322519539,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,1,1.9424639526,1.9709895934,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,2,2.5165159957,3.1287491933,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,3,2.9291001815,3.8903350562,64,60,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,4,2.8622108264,3.9781176410,256,132,222,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,5,2.9291001815,3.8903350562,64,60,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,6,2.5165159957,3.1287491933,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,7,1.9424639526,1.9709895934,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,1,1.9496168901,1.9746229080,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,2,2.5393752220,3.1631537376,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,3,3.4551950365,4.3200403049,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,4,3.3863691368,4.6380450295,256,177,244,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,5,3.4551950365,4.3200403049,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,6,2.5393752220,3.1631537376,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.400000,7,1.9496168901,1.9746229080,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,1,1.9218568445,1.9604790477,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,2,2.5274305001,3.1632756939,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,3,3.7543138024,4.5201022474,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,4,3.8342973745,5.1529555020,256,206,252,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,5,3.7543138024,4.5201022474,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,6,2.5274305001,3.1632756939,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.800000,7,1.9218568445,1.9604790477,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,1,1.8748640278,1.9362660560,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,2,2.5865436378,3.1942479061,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,3,3.8401171740,4.5576891115,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,4,4.0433145236,5.3672233428,256,219,254,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,5,3.8401171740,4.5576891115,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,6,2.5865436378,3.1942479061,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.200000,7,1.8748640278,1.9362660560,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,1,1.8379678323,1.9170106596,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,2,2.7073294739,3.2619151338,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,3,3.8318154500,4.5339682474,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,4,4.0302012500,5.2604469746,256,219,255,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,5,3.8318154500,4.5339682474,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,6,2.7073294739,3.2619151338,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.600000,7,1.8379678323,1.9170106596,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,1,1.8378933455,1.9169715640,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,2,2.8451170987,3.3438884368,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,3,3.7932619820,4.5128692597,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,4,4.1845688683,5.3004824142,256,208,255,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,5,3.7932619820,4.5128692597,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,6,2.8451170987,3.3438884368,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,7,1.8378933455,1.9169715640,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,1,1.8714921914,1.9345154120,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,2,2.9817024299,3.4217300166,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,3,3.6618253531,4.4333945000,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,4,4.4088964671,5.4540572447,256,213,254,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,5,3.6618253531,4.4333945000,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,6,2.9817024299,3.4217300166,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.400000,7,1.8714921914,1.9345154120,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,1,1.9120125894,1.9554351754,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,2,3.1025084643,3.4809889627,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,3,3.4239243590,4.2522717708,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,4,4.5018153791,5.4518930742,256,196,248,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,5,3.4239243590,4.2522717708,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,6,3.1025084643,3.4809889627,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.800000,7,1.9120125894,1.9554351754,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,1,1.9371329138,1.9682766977,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,2,3.1491733677,3.4892487414,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,3,3.2909775814,4.1456016951,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,4,4.4181979522,5.3703795300,256,202,252,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,5,3.2909775814,4.1456016951,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,6,3.1491733677,3.4892487414,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.200000,7,1.9371329138,1.9682766977,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,1,1.9400280794,1.9697505416,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,2,3.0419482673,3.4059908878,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,3,3.4021255797,4.2437784776,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,4,4.1617764138,5.1312766387,256,194,249,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,5,3.4021255797,4.2437784776,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,6,3.0419482673,3.4059908878,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.600000,7,1.9400280794,1.9697505416,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,1,1.9211666549,1.9601259017,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,2,2.7893744412,3.2361336027,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,3,3.5539516440,4.3340814421,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,4,3.8550962566,4.8186218703,256,179,246,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,5,3.5539516440,4.3340814421,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,6,2.7893744412,3.2361336027,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,7,1.9211666549,1.9601259017,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,1,1.8885773572,1.9433674442,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,2,2.5272549716,3.0726068524,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,3,3.6057362299,4.3428782664,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,4,3.7408058219,4.8641871683,256,201,252,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,5,3.6057362299,4.3428782664,64,63,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,6,2.5272549716,3.0726068524,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.400000,7,1.8885773572,1.9433674442,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,1,1.8688967868,1.9331666582,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,2,2.3610179261,3.0037865306,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,3,3.5441535411,4.2949840045,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,4,3.7110251394,4.9079799622,256,200,252,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,5,3.5441535411,4.2949840045,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,6,2.3610179261,3.0037865306,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.800000,7,1.8688967868,1.9331666582,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,1,1.8934391529,1.9458780064,4,4,4,4
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,2,2.2782547644,2.9967367347,16,16,16,16
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,3,3.4610860847,4.2452676349,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,4,3.6645362572,4.9805629746,256,204,253,256
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,5,3.4610860847,4.2452676349,64,62,64,64
closed_n8_g0p10,8,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.200000,6,2.2782547644,2.9967367347,16,16,16,16
