label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,1048576,false
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,1.000000,1.4150978772,1.4263750673,2.1773905011,225,225,30,81,30,81,1.0000000000,0.000e+00,1.0000000000,0.4254942508,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,2.000000,2.8674990672,2.9252688060,3.9728006175,1296,1296,152,465,153,466,1.0000000000,0.000e+00,1.0000000000,0.2513497625,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,3.000000,4.1871376415,4.2284060053,5.6163504183,6889,6889,662,2235,663,2239,1.0000000000,0.000e+00,1.0000000000,0.1465903350,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,4.000000,5.3989838235,5.4459576262,7.1496701644,31329,31329,2585,9558,2585,9558,1.0000000000,0.000e+00,1.0000000000,0.0947760898,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,5.000000,6.5492964321,6.5894913330,8.6039308107,65536,65536,9304,33056,9304,33056,1.0000000000,0.000e+00,1.0000000000,0.0422187686,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,6.000000,7.6022509666,7.6229955339,9.9075800680,65536,65536,25311,57512,25311,57512,1.0000000000,0.000e+00,1.0000000000,0.0042817670,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,7.000000,8.1544285773,8.1544285773,10.6078025364,65536,65536,39780,64168,39780,64168,1.0000000000,0.000e+00,1.0000000000,0.0220025045,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,8.000000,8.5180727594,8.5180727594,10.9484430174,65536,65536,44881,65010,44881,65010,1.0000000000,0.000e+00,1.0000000000,0.0189058976,1048576,true
closed_n20_g0p10,20,0.000000,0.500000,false,2,256,1.000e-12,0.05000,9.000000,8.4421936008,8.4421936008,11.1221539738,65536,65536,50463,65384,50463,65384,1.0000000000,0.000e+00,1.0000000000,0.0570133911,1048576,true
