label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,8,0.0000000000,0.0000000000,1,1,1,65536
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,9,0.0000000000,0.0000000000,1,1,1,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,10,0.0000000000,0.0000000000,1,1,1,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,11,0.0000000000,0.0000000000,1,1,1,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,12,0.0000000000,0.0000000000,1,1,1,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,13,0.0000000000,0.0000000000,1,1,1,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,14,0.0000000000,0.0000000000,1,1,1,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,15,0.0000000000,0.0000000000,1,1,1,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,1,1.1467912342,1.5069899587,4,4,4,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,2,1.0979318405,1.7820014921,16,15,16,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,3,1.0966878781,1.7884210733,53,21,44,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,4,1.0977917831,1.7884000955,60,21,49,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,5,1.0965197865,1.7882954012,61,21,49,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,6,1.0977885386,1.7883878387,60,21,49,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,7,1.0965196934,1.7882939400,61,21,49,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,8,1.0977885243,1.7883878200,60,21,49,65536
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,9,1.0965196907,1.7882939341,61,21,49,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,10,1.0977885117,1.7883877982,60,21,49,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,11,1.0965195813,1.7882950946,61,21,49,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,12,1.0977908535,1.7883965941,60,21,49,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,13,1.0966814420,1.7883393679,48,21,42,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,14,1.0976473588,1.7810905825,16,15,16,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.800000,15,1.1445930358,1.5046217102,4,4,4,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,1,1.8595516890,1.9292625887,4,4,4,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,2,2.2613027795,2.9322103249,16,16,16,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,3,2.3049816950,3.2504252854,64,55,64,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,4,2.2895651165,3.2537518435,195,80,174,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,5,2.2883795547,3.2538594722,254,81,207,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,6,2.2887188450,3.2534942606,251,81,210,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,7,2.2880967638,3.2534863472,256,81,210,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,8,2.2886847730,3.2534467229,250,81,209,65536
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,9,2.2880630140,3.2534509534,256,81,210,16384
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,10,2.2886012148,3.2533838489,250,81,210,4096
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,11,2.2880794971,3.2535561344,250,81,205,1024
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,12,2.2885999712,3.2522916281,175,80,158,256
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,13,2.3016737699,3.2433160276,63,52,63,64
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,14,2.2391417823,2.9094365621,16,16,16,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.600000,15,1.8327872256,1.9143840865,4,4,4,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,1,1.9392455704,1.9702400592,4,4,4,4
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,2,2.6015919570,3.2209306845,16,16,16,16
open_n16_g0p100_g0p10,16,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3,3.4073503421,4.3101715245,64,64,64,64
