label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,5.250000,0.4514387098,0.4514387098,2.3184528983,217,217,142,205,142,205,1.0000000277,5.214e-09,0.0621102655,0.6299075422,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,5.500000,0.3616912824,0.3616912824,2.0740555258,212,212,134,200,134,200,0.9999999538,6.890e-10,0.0695963147,0.6447126453,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,5.750000,0.2917045130,0.2917045130,1.8551282811,206,206,126,189,126,189,0.9999999743,-1.599e-09,0.0779852990,0.6595936911,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,6.000000,0.2369114938,0.2369114938,1.6651404482,199,199,119,183,119,183,0.9999999062,-4.637e-09,0.0872664075,0.6744051302,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,6.250000,0.1936569894,0.1936569894,1.5009116672,198,198,115,185,115,185,0.9999999613,-5.075e-09,0.0974262555,0.6889745574,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,6.500000,0.1591801422,0.1591801422,1.3545338362,198,198,111,185,111,185,0.9999999734,3.432e-09,0.1084477099,0.7031270665,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,6.750000,0.1314876363,0.1314876363,1.2204005998,196,196,106,181,106,181,1.0000000283,-7.989e-10,0.1203079823,0.7167135509,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,7.000000,0.1091744860,0.1091744860,1.0971148792,192,192,102,177,102,177,0.9999997835,-7.415e-09,0.1329775018,0.7296790085,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,7.250000,0.0912409366,0.0912523344,0.9850607008,192,192,97,175,97,175,1.0000001657,-4.178e-09,0.1464195252,0.7421187816,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,7.500000,0.0769095590,0.0781399745,0.8835503333,189,189,92,173,92,173,1.0000001082,-1.184e-08,0.1605914703,0.7542619732,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,7.750000,0.0654991205,0.0680189327,0.7925038032,185,185,86,168,86,168,1.0000001864,1.182e-09,0.1754457462,0.7663586529,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,8.000000,0.0563851862,0.0591404921,0.7120269653,177,177,79,161,79,161,1.0000000946,3.190e-08,0.1909312893,0.7785459399,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,8.250000,0.0490179625,0.0512372323,0.6418401559,171,171,73,157,73,157,0.9999997262,-3.323e-08,0.2069944842,0.7907701252,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,8.500000,0.0429497188,0.0442397748,0.5805402511,169,169,68,156,68,156,0.9999999071,6.659e-10,0.2235792540,0.8028028281,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,8.750000,0.0378464316,0.0387183905,0.5265131541,169,169,63,153,63,153,0.9999999825,5.163e-09,0.2406278437,0.8143327508,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,9.000000,0.0334736290,0.0343465489,0.4792509503,169,169,59,152,59,152,1.0000000434,-1.343e-08,0.2580808733,0.8250731042,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,9.250000,0.0296661644,0.0304732916,0.4381349944,169,169,55,151,55,151,1.0000002747,1.493e-08,0.2758779318,0.8348490387,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,9.500000,0.0263049823,0.0269801640,0.4019839468,166,166,51,149,51,149,0.9999999881,3.730e-09,0.2939588950,0.8436367851,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,9.750000,0.0233072329,0.0238148714,0.3695187495,164,164,47,146,47,146,1.0000000538,1.159e-09,0.3122638167,0.8515539822,256,false
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,10.000000,0.0206198311,0.0209635120,0.3398884704,161,161,43,141,43,141,1.0000000217,-1.208e-08,0.3307342285,0.8588119436,256,false
