label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,4.750000,5.3123903722,5.3123903722,6.5342081819,256,256,256,256,256,256,0.9924211958,5.724e-05,1.3749203783,0.0809785242,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.000000,5.3569789055,5.3569789055,6.5540280577,256,256,256,256,256,256,0.9925839955,1.704e-04,1.3952437612,0.0926709104,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.250000,5.4235523370,5.4235523370,6.5999172479,256,256,256,256,256,256,0.9905422022,2.441e-04,1.4217308698,0.0979157990,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.500000,5.4813067832,5.4813067832,6.6410632538,256,256,256,256,256,256,0.9904987311,-8.833e-05,1.4488668154,0.0971821152,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.750000,5.5082839417,5.5082839417,6.6613431415,256,256,256,256,256,256,0.9908583351,-2.522e-04,1.4754800530,0.0962262993,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.000000,5.4979868379,5.4979868379,6.6553513031,256,256,256,256,256,256,0.9926166097,-4.416e-04,1.4972817840,0.1002241814,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.250000,5.4545453557,5.4545453557,6.6305057818,256,256,256,256,256,256,0.9952956340,-7.522e-04,1.5112410516,0.1097334693,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.500000,5.3895763920,5.3895763920,6.5948638234,256,256,256,256,256,256,0.9978276020,-6.907e-04,1.5176021386,0.1184850854,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.750000,5.3211073049,5.3211073049,6.5537226448,256,256,256,256,256,256,1.0000918368,-2.944e-04,1.5171002496,0.1166236157,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.000000,5.2655937819,5.2655937819,6.5133081787,256,256,256,256,256,256,1.0009948178,-3.907e-05,1.5138663948,0.1000295053,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.250000,5.2279766520,5.2279766520,6.4814310227,256,256,256,256,256,256,0.9994845293,-2.189e-04,1.5152084822,0.0732961386,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.500000,5.1985106312,5.1985106312,6.4626721155,256,256,256,256,256,256,0.9972315780,-1.794e-04,1.5234019310,0.0480210568,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.750000,5.1596201275,5.1596201275,6.4491199944,256,256,256,256,256,256,0.9965628194,-3.210e-05,1.5336923931,0.0382714136,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.000000,5.1031850176,5.1031850176,6.4296541002,256,256,256,256,256,256,0.9976777967,-1.645e-04,1.5406004999,0.0531299690,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.250000,5.0444736952,5.0444736952,6.4073659343,256,256,256,256,256,256,0.9985649749,-3.107e-04,1.5447709308,0.0901000929,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.500000,5.0249025520,5.0249025520,6.4081305986,256,256,256,256,256,256,0.9966521923,-2.595e-04,1.5548677604,0.1360660239,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.750000,5.0796985979,5.0796985979,6.4559575410,256,256,256,256,256,256,0.9918688928,-5.256e-05,1.5801402720,0.1739369272,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.000000,5.1860369835,5.1860369835,6.5269457060,256,256,256,256,256,256,0.9892120799,1.507e-04,1.6144719068,0.1870699437,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.250000,5.2786973829,5.2786973829,6.5805024754,256,256,256,256,256,256,0.9904572785,-1.195e-04,1.6454263055,0.1686442914,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.500000,5.2987589471,5.2987589471,6.5914474017,256,256,256,256,256,256,0.9935316450,-6.990e-04,1.6666285417,0.1242034552,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.750000,5.2258699431,5.2258699431,6.5587816987,256,256,256,256,256,256,0.9963119813,-7.851e-04,1.6786907599,0.0662007057,4096,true
g0p200_closed_n12,12,0.200000,0.500000,false,2,256,1.000e-12,0.02000,10.000000,5.0868632671,5.0868632671,6.5036112442,256,256,256,256,256,256,0.9971884043,-5.533e-04,1.6878425391,0.0082642773,4096,true
