label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,1,0.2293160393,0.6349112384,4,4,4,4
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,2,0.2258059691,0.6456450211,13,7,12,16
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,3,0.2257394188,0.6455405084,14,7,13,64
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,4,0.2258247335,0.6456258656,15,7,14,256
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,5,0.2257394188,0.6455405084,14,7,13,64
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,6,0.2258059691,0.6456450211,13,7,12,16
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,7,0.2293160393,0.6349112384,4,4,4,4
