label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.000000,4.4831182364,4.4831182364,5.4282862642,252,252,199,251,199,251,0.9999986011,-4.022e-08,1.0005690685,-0.0286610417,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.250000,4.3942807907,4.3942807907,5.3491393729,252,252,201,252,201,252,0.9999923724,-3.158e-08,1.0005843326,-0.0744015241,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.500000,4.2378278277,4.2378278277,5.2053514547,252,252,197,250,197,250,0.9999894733,-2.756e-08,1.0006053986,-0.1083027381,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.750000,4.0387522933,4.0387522933,5.0017814146,252,252,184,248,184,248,0.9999946878,3.947e-08,1.0006160295,-0.1240700870,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.000000,3.8540318501,3.8540318501,4.8178938571,252,252,179,248,179,248,1.0000014096,-2.966e-07,1.0006132086,-0.1158909804,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.250000,3.7563567472,3.7563567472,4.8047221960,252,252,194,251,194,251,0.9999947353,1.458e-07,1.0006237446,-0.0844761495,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.500000,3.7352684622,3.7352684622,4.8956771341,252,252,203,251,203,251,0.9999937142,-9.071e-08,1.0006363240,-0.0421265473,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.750000,3.7166819080,3.7166819080,4.9122298177,252,252,200,250,200,250,0.9999980373,-1.370e-07,1.0006402518,-0.0106796614,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.000000,3.6841649298,3.6841649298,4.9014572227,252,252,199,251,199,251,1.0000023873,-1.242e-07,1.0006354742,-0.0115869751,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.250000,3.6552207828,3.6552207828,4.9977382992,252,252,204,252,204,252,1.0000036059,5.081e-08,1.0006282579,-0.0543681116,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.500000,3.5530790005,3.5530790005,5.0054058702,252,252,203,251,203,251,1.0000038339,4.639e-08,1.0006205854,-0.1318757216,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,7.750000,3.3393156423,3.4709636308,4.8775380190,252,252,198,250,198,250,1.0000018550,-2.352e-08,1.0006168731,-0.2258203363,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.000000,3.0735610806,3.4572661866,4.6676522890,252,252,192,251,192,251,1.0000027520,-2.652e-08,1.0006113657,-0.3180602606,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.250000,2.8772169974,3.3984964002,4.4929366657,252,252,185,249,185,249,0.9999957730,2.919e-07,1.0006198248,-0.3991200621,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.500000,2.8445399664,3.2914164224,4.4843027184,252,252,190,250,190,250,0.9999970594,1.493e-08,1.0006257096,-0.4687273973,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,8.750000,2.9644379607,3.1407904809,4.6442677495,252,252,198,251,198,251,0.9999973760,-5.127e-08,1.0006309609,-0.5302460323,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.000000,3.1274381238,3.1274381238,4.8229515956,253,253,206,252,206,252,0.9999951683,-7.936e-07,1.0006406304,-0.5849998789,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.250000,3.2461039550,3.2461039550,4.9258739566,253,253,212,252,212,252,0.9999987234,7.246e-07,1.0006431852,-0.6303560966,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.500000,3.3000421792,3.3000421792,4.9593370001,253,253,215,252,215,252,0.9999989596,-1.478e-08,1.0006452673,-0.6608423364,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,9.750000,3.3172280542,3.3172280542,4.9595987292,253,253,212,253,212,253,0.9999984013,-5.638e-07,1.0006484669,-0.6700929192,256,false
g0p200_closed_n8,8,0.200000,0.500000,false,2,256,1.000e-12,0.02000,10.000000,3.3415417108,3.3415417108,4.9735336298,253,253,209,251,209,251,0.9999978805,-3.200e-08,1.0006527087,-0.6532922941,256,false
