label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,1,0.2288450291,0.6343221821,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,2,0.2253435758,0.6450026172,15,7,12,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,3,0.2252792338,0.6449056515,14,7,13,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,4,0.2253620724,0.6449748404,15,6,14,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,5,0.2252792387,0.6449056133,14,7,13,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,6,0.2253432653,0.6449903022,13,7,12,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.250000,7,0.2288243835,0.6341637458,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,1,0.6401624360,1.1090429875,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,2,0.6127057300,1.1872659810,16,12,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,3,0.6129868581,1.1871610293,28,12,25,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,4,0.6131174545,1.1872295682,32,12,26,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,5,0.6129872799,1.1871566722,28,12,25,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,6,0.6126583342,1.1868571476,16,12,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.500000,7,0.6392792941,1.1070398152,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,1,1.0585796458,1.4479064762,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,2,1.0077854309,1.6779335126,16,15,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,3,1.0079689437,1.6809277010,44,20,40,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,4,1.0078775322,1.6808255596,53,20,46,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,5,1.0079562542,1.6807900997,42,20,38,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,6,1.0070424035,1.6754746502,16,14,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,0.750000,7,1.0519296447,1.4399724329,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,1,1.4020419045,1.6754952093,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,2,1.3909836221,2.1259944469,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,3,1.3841601918,2.1478528397,59,29,56,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,4,1.3834929960,2.1469555157,83,29,71,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,5,1.3839312964,2.1467707177,50,28,49,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,6,1.3862653669,2.1168900333,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.000000,7,1.3788297458,1.6564770096,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,1,1.6409291922,1.8153823820,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,2,1.7624572787,2.5098945991,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,3,1.7417678377,2.5907965197,64,42,63,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,4,1.7395109223,2.5876450647,119,46,104,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,5,1.7403227747,2.5862592342,58,40,56,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,6,1.7437736057,2.4846219146,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.250000,7,1.5896680655,1.7815069208,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,1,1.7770050901,1.8892940192,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,2,2.0892700375,2.8049548658,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,3,2.0750710394,3.0087141450,64,53,64,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,4,2.0654355792,3.0027922989,156,69,141,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,5,2.0692035253,2.9948784849,61,48,61,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,6,2.0362836791,2.7491268315,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.500000,7,1.6934103584,1.8398488490,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,1,1.8289417148,1.9166624196,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,2,2.3249392557,3.0008334750,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,3,2.3815833459,3.3935018234,64,59,64,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,4,2.3490919587,3.3920223786,191,96,175,256
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,5,2.3623850727,3.3592413661,63,54,63,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,6,2.2114654177,2.8997138553,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,1.750000,7,1.7177215694,1.8538050838,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,2.000000,1,1.8204111128,1.9131326461,4,4,4,4
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,2.000000,2,2.4442023468,3.1038454613,16,16,16,16
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,2.000000,3,2.6517859316,3.7228417074,64,62,64,64
g0p200_open_n8,8,0.200000,0.500000,true,2,256,1.000e-12,0.02000,2.000000,4,2.5777108007,3.7492029932,214,124,203,256
