label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,8,0.0000000000,0.0000000000,1,1,1,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,9,0.0000000000,0.0000000000,1,1,1,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,10,0.0000000000,0.0000000000,1,1,1,1048576
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,11,0.0000000000,0.0000000000,1,1,1,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,12,0.0000000000,0.0000000000,1,1,1,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,13,0.0000000000,0.0000000000,1,1,1,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,14,0.0000000000,0.0000000000,1,1,1,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,15,0.0000000000,0.0000000000,1,1,1,1024
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,16,0.0000000000,0.0000000000,1,1,1,256
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,17,0.0000000000,0.0000000000,1,1,1,64
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,18,0.0000000000,0.0000000000,1,1,1,16
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,19,0.0000000000,0.0000000000,1,1,1,4
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,1,0.2293160393,0.6349112384,4,4,4,4
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,2,0.2258059691,0.6456450211,13,7,12,16
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,3,0.2257394188,0.6455405084,14,7,13,64
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,4,0.2258247337,0.6456258649,15,7,14,256
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,5,0.2257393110,0.6455405274,14,7,13,1024
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,6,0.2258247338,0.6456258643,15,7,14,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,7,0.2257393110,0.6455405274,14,7,13,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,8,0.2258247338,0.6456258643,15,7,14,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,9,0.2257393110,0.6455405274,14,7,13,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,10,0.2258247338,0.6456258643,15,7,14,1048576
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,11,0.2257393110,0.6455405274,14,7,13,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,12,0.2258247338,0.6456258643,15,7,14,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,13,0.2257393110,0.6455405274,14,7,13,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,14,0.2258247338,0.6456258643,15,7,14,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,15,0.2257393110,0.6455405274,14,7,13,1024
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,16,0.2258247337,0.6456258649,15,7,14,256
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,17,0.2257394188,0.6455405084,14,7,13,64
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,18,0.2258059691,0.6456450211,13,7,12,16
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,19,0.2293160393,0.6349112384,4,4,4,4
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,1,0.6447523215,1.1120860291,4,4,4,4
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,2,0.6170654973,1.1912281253,16,12,16,16
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,3,0.6173389839,1.1913419758,28,12,26,64
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,4,0.6175141769,1.1914987447,32,12,26,256
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,5,0.6173264466,1.1913306439,29,12,26,1024
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,6,0.6175142311,1.1914987006,32,12,26,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,7,0.6173264458,1.1913306411,29,12,26,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,8,0.6175142311,1.1914987006,32,12,26,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,9,0.6173264458,1.1913306411,29,12,26,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,10,0.6175142311,1.1914987006,32,12,26,1048576
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,11,0.6173264458,1.1913306411,29,12,26,262144
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,12,0.6175142311,1.1914987006,32,12,26,65536
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,13,0.6173264458,1.1913306411,29,12,26,16384
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,14,0.6175142311,1.1914987006,32,12,26,4096
g0p200_closed_n20,20,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,15,0.6173264466,1.1913306439,29,12,26,1024
