label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.000000,0.0000000000,0.0000000000,0.0000000000,1,1,1,1,1,1,1.0000000000,0.000e+00,1.0000000000,1.0000000000,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.250000,0.2258247338,0.2293160393,0.6456258643,15,15,7,14,7,14,0.9999350549,4.711e-08,1.0001299028,0.9397739284,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.500000,0.6175142311,0.6447523215,1.1914987006,32,32,12,26,12,26,0.9998862275,-2.409e-07,1.0003575160,0.7836568736,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,0.750000,1.0219622552,1.0723252444,1.6941601836,53,53,20,46,20,46,0.9999385033,2.131e-09,1.0004805645,0.5914701627,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,1.000000,1.4148618464,1.4267097776,2.1773146400,87,87,30,73,30,73,0.9999188791,-2.592e-07,1.0006429037,0.4254251628,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,1.250000,1.7986128540,1.8118828010,2.6442709303,134,134,46,114,47,114,0.9999128599,-2.661e-07,1.0008173185,0.3204648844,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,1.500000,2.1671992822,2.1769342946,3.0967754736,207,208,70,176,71,176,0.9998938952,-8.896e-07,1.0010297349,0.2746012456,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,1.750000,2.5209459783,2.5518887848,3.5389063774,256,256,106,250,106,251,0.9998942769,8.173e-07,1.0012414319,0.2612402283,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,2.000000,2.8676484453,2.9259048432,3.9714371969,256,256,150,256,152,256,0.9998243831,8.548e-07,1.0015931871,0.2514572260,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,2.250000,3.2098078875,3.2672630485,4.3913088165,256,256,204,256,206,256,0.9992238923,2.074e-06,1.0031495638,0.2305064670,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,2.500000,3.5446410242,3.5627341156,4.7935049060,256,256,233,256,235,256,0.9969298894,4.708e-06,1.0093363207,0.2006003457,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,2.750000,3.8701220391,3.9006790530,5.1719032483,256,256,246,256,246,256,0.9905337251,8.905e-06,1.0287122591,0.1724203376,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,3.000000,4.1854392760,4.2275562971,5.5206261456,256,256,253,256,253,256,0.9759791406,4.048e-05,1.0799393022,0.1545776008,65536,false
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,3.250000,4.4897751361,4.5332467655,5.8329681752,256,256,255,256,256,256,0.9522422240,4.055e-05,1.1908688351,0.1477788949,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,3.500000,4.7810681646,4.7997716689,6.1030310265,256,256,256,256,256,256,0.9449771191,-4.342e-05,1.3333023843,0.1367604389,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,3.750000,5.0553923926,5.0923879842,6.3340132234,256,256,256,256,256,256,0.9420304177,-2.073e-04,1.5018608462,0.1186005152,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,4.000000,5.3082101981,5.3653475341,6.5279776379,256,256,256,256,256,256,0.9377474239,-2.168e-04,1.7068403367,0.0957516583,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,4.250000,5.5336883924,5.6052068136,6.6836637170,256,256,256,256,256,256,0.9396726030,-2.882e-04,1.9313463944,0.0703875759,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,4.500000,5.7271846265,5.7994105807,6.8095044582,256,256,256,256,256,256,0.9486305726,-3.775e-04,2.1438543603,0.0478982097,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,4.750000,5.8831308549,5.9449538843,6.9090809863,256,256,256,256,256,256,0.9582415612,1.572e-04,2.3320323673,0.0336186025,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.000000,5.9954721602,6.0449484744,6.9809268248,256,256,256,256,256,256,0.9577758149,5.940e-04,2.5391421883,0.0314567473,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.250000,6.0654490023,6.1111078694,7.0252937530,256,256,256,256,256,256,0.9569381648,3.998e-04,2.7695749903,0.0425825068,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.500000,6.1074758084,6.1595486895,7.0514748983,256,256,256,256,256,256,0.9619874243,-1.642e-04,2.9893896080,0.0635225257,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,5.750000,6.1441531344,6.2015432316,7.0767891327,256,256,256,256,256,256,0.9673869791,-9.663e-04,3.1907037236,0.0908763661,65536,true
g0p200_closed_n16,16,0.200000,0.500000,false,2,256,1.000e-12,0.02000,6.000000,6.1893760822,6.2418519294,7.1088453572,256,256,256,256,256,256,0.9687261563,-9.832e-04,3.3960350150,0.1222595895,65536,true
