label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,5,0.0000000000,0.0000000000,1,1,1,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,6,0.0000000000,0.0000000000,1,1,1,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,0.000000,7,0.0000000000,0.0000000000,1,1,1,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,1,1.4254518959,1.6851767568,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,2,1.4185267633,2.1478931686,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,3,1.4134673433,2.1758833618,54,29,51,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,4,1.4132522556,2.1757683317,83,30,72,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,5,1.4134533922,2.1757652391,50,29,49,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,6,1.4182391905,2.1472604188,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,1.000000,7,1.4240654210,1.6840555130,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,1,1.9412451810,1.9705287508,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,2,2.5233066253,3.1368101800,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,3,2.9235333494,3.8887323805,64,62,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,4,2.8546695890,3.9701685577,218,132,210,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,5,2.9188465232,3.8817061337,64,60,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,6,2.5072538699,3.1217221541,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,2.000000,7,1.9310831414,1.9652267769,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,1,1.9043846611,1.9521480947,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,2,2.5828495407,3.2158579460,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,3,3.8294415487,4.5846772341,64,64,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,4,3.9679192747,5.2931222417,251,212,250,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,5,3.7847612586,4.5406129919,64,63,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,6,2.5369669870,3.1690106581,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,3.000000,7,1.8782602876,1.9383424367,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,1,1.8528641152,1.9265675989,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,2,2.8868271105,3.3912916170,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,3,3.8238883692,4.5984418375,64,64,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,4,4.1872639244,5.3424271169,250,208,246,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,5,3.7880937071,4.5486271399,64,63,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,6,2.8523006041,3.3487604463,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,4.000000,7,1.8039746699,1.9001506638,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,1,1.9281363876,1.9647878013,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,2,3.1541133106,3.5265396394,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,3,3.4198359152,4.3803148937,64,64,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,4,4.4624180503,5.4745410889,249,200,244,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,5,3.3864256560,4.2881035236,64,62,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,6,3.1301851461,3.4873682221,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,5.000000,7,1.8828730281,1.9415525877,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,1,1.9232381939,1.9627920142,4,4,4,4
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,2,2.8973935124,3.3646545019,16,16,16,16
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,3,3.6339781433,4.5303167492,64,64,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,4,3.8997712940,5.0272930807,239,183,230,256
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,5,3.5659632862,4.4282812564,64,63,64,64
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,6.000000,6,2.7670278777,3.2232261042,16,16,16,16
